,ticker,name,description,logoid,type,typespecs,market_cap_basicfundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
288,AMEX:LSF,LSF,"Laird Superfood, Inc.",laird-superfood,stock,['common'],,5.7,100,1,false,0,USD,-4.201680672268907,90079,,-0.1044,73.9975093399751,0.0,Consumer non-durables,Consumer Non-Durables,america,1.0,2.2781279083882975
289,NYSE:SPCE,SPCE,"Virgin Galactic Holdings, Inc.",virgin-galactic,stock,['common'],,2.97,100,1,false,0,USD,-4.1935483870967705,4384318,,-9.0485,55.26944124495152,0.0,Electronic technology,Electronic Technology,america,1.9375,1.3670059260272704
290,NASDAQ:ARBB,ARBB,ARB IOT Group Limited,arb-iot-limited,stock,['common'],,4.8,100,1,false,0,USD,-4.191616766467066,5116,,-4.1081,9.042400088564142,0.0,Technology services,Technology Services,america,1.0,0.14424554448745744
291,NYSE:GES,GES,"Guess?, Inc.",guess,stock,['common'],,13.27,100,1,false,0,USD,-4.187725631768954,741532,,-0.2986,-108.5497494631353,8.66425992779783,Consumer non-durables,Consumer Non-Durables,america,1.5,1.3370558921140727
292,NYSE:CC,CC,Chemours Company (The),the-chemours,stock,['common'],,11.68,100,1,false,0,USD,-4.183757178014765,4285714,,-2.7964,-462.697795071336,6.87038556193601,Process industries,Process Industries,america,1.5,0.9148696085053115
293,NYSE:MRC,MRC,MRC Global Inc.,mrc-global,stock,['common'],,13.54,100,1,false,0,USD,-4.175513092710556,668111,,-0.2388,-127.22298221614227,0.0,Distribution services,Distribution Services,america,1.0,0.6471093256788241
294,NASDAQ:AIFF,AIFF,"Firefly Neuroscience, Inc.",firefly-neuroscience,stock,['common'],,2.78,100,1,false,0,USD,-4.1379310344827624,213056,,-3.3803,-65.9450171821306,0.0,Health technology,Health Technology,america,,0.860441561084986
295,NASDAQ:RPID,RPID,"Rapid Micro Biosystems, Inc.",rapid-micro-biosystems,stock,['common'],,3.26,100,1,false,0,USD,-4.117647058823533,62508,,-1.0245,14.86621239820509,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,0.6563670480808709
296,NASDAQ:ATAI,ATAI,ATAI Life Sciences N.V.,atai-life-sciences,stock,['common'],,3.96,100,1,false,0,USD,-4.1162227602905554,5040663,,,,0.0,Health technology,Health Technology,america,1.0,0.6972556473598734
297,NASDAQ:TFIN,TFIN,"Triumph Financial, Inc.",triumph-bancorp,stock,['common'],,51.35,100,1,false,0,USD,-4.108309990662924,165923,117.39826245999086,0.4374,-60.60524182653337,0.0,Finance,Finance,america,2.0,0.8328267965408598
298,NASDAQ:LILA,LILA,Liberty Latin America Ltd.,liberty-latin-america,stock,['common'],,7.47,100,1,false,0,USD,-4.107830551989735,446281,,-5.9321,-1263.0744485294117,0.0,Communications,Communications,america,1.6,0.8786302628265694
299,NASDAQ:ARAI,ARAI,Arrive AI Inc.,arrive-ai,stock,['common'],,6.78,100,1,false,0,USD,-4.101838755304102,195050,,,,0.0,Technology services,Technology Services,america,,0.9247529409087374
300,AMEX:HUSA,HUSA,Houston American Energy Corporation,houston-american-energy,stock,['common'],,10.29,100,1,false,0,USD,-4.100652376514457,80290,,-7.9502,-160.20161026379526,0.0,Energy minerals,Energy Minerals,america,,0.415392009718179
301,NASDAQ:NGNE,NGNE,Neurogene Inc.,neurogene,stock,['common'],,20.35,100,1,false,0,USD,-4.099905749293107,133288,,-4.6763,-76.15173089237956,0.0,Health technology,Health Technology,america,1.0,1.2487457547722216
302,NYSE:UTI,UTI,Universal Technical Institute Inc,universal-technical-institute,stock,['common'],,25.76,100,1,false,0,USD,-4.095309009679814,1022066,22.63620386643234,1.138,126.46766169154229,0.0,Commercial services,Commercial Services,america,1.0,1.065014743041146
303,NASDAQ:SPT,SPT,"Sprout Social, Inc",sprout-social,stock,['common'],,13.37,100,1,false,0,USD,-4.088952654232427,1115174,,-0.9487,27.5192910077164,0.0,Technology services,Technology Services,america,1.607143,1.3775796404003424
304,NASDAQ:NVAX,NVAX,"Novavax, Inc.",novavax,stock,['common'],,8.03,100,1,false,0,USD,-4.062126642771803,6999202,3.5573472732911,2.2573,,0.0,Health technology,Health Technology,america,1.857143,0.8138812245159998
305,NYSE:UNFI,UNFI,"United Natural Foods, Inc.",united-natural-foods,stock,['common'],,25.05,100,1,false,0,USD,-4.0597472232860925,997980,,-1.1397,53.11612982845859,0.0,Distribution services,Distribution Services,america,1.772727,1.1084085244765496
306,AMEX:MI,MI,NFT Limited,takung-art,stock,['common'],,2.72,100,1,false,0,USD,-4.056437389770715,14422,0.9613345585636531,2.8294,,0.0,Technology services,Technology Services,america,,0.6655928816359684
307,NYSE:SMWB,SMWB,Similarweb Ltd.,similarweb,stock,['common'],,6.87,100,1,false,0,USD,-4.050279329608939,555479,,-0.2181,15.986132511556244,0.0,Technology services,Technology Services,america,1.055556,1.3452095651769593
308,AMEX:AMBI,AMBI,Ambipar Emergency Response,ambipar-emergency-response,stock,['common'],,4.61,100,1,false,0,USD,-4.038301415487093,4321,,-0.0963,-132.41332884550656,0.0,Industrial services,Industrial Services,america,,0.564194967814381
309,NASDAQ:LPRO,LPRO,Open Lending Corporation,open-lending,stock,['common'],,2.14,100,1,false,0,USD,-4.035874439461877,601253,,-1.1845,-2418.0039138943253,0.0,Technology services,Technology Services,america,1.5625,0.6378448177183866
310,AMEX:GROY,GROY,Gold Royalty Corp.,gold-royalty,stock,['common'],,3.1,100,1,false,0,USD,-4.024767801857582,2916949,,-0.0108,93.94279304542906,0.0,Non-energy minerals,Non-Energy Minerals,america,1.083333,1.1408257235237762
311,AMEX:CVU,CVU,"CPI Aerostructures, Inc.",cpi-aerostructures,stock,['common'],,3.1,100,1,false,0,USD,-4.024767801857582,147393,21.83098591549296,0.142,-88.94167120940737,0.0,Electronic technology,Electronic Technology,america,,8.082484741803347
312,NYSE:DNOW,DNOW,DNOW Inc.,now,stock,['common'],,14.37,100,1,false,0,USD,-4.008016032064138,1111806,18.686605981794536,0.769,-63.01106301106301,0.0,Distribution services,Distribution Services,america,1.5,0.7047484882979294
313,NYSE:CNMD,CNMD,CONMED Corporation,conmed-corp,stock,['common'],,52.48,100,1,false,0,USD,-4.005853301627958,817332,14.817742891831605,3.5417,12.667408939080646,1.46332540698738,Health technology,Health Technology,america,1.833333,1.1920542550864144
314,NASDAQ:WEST,WEST,Westrock Coffee Company,westrock-coffee-company,stock,['common'],,6.71,100,1,false,0,USD,-4.005722460658086,1176515,,-0.935,-72.38200589970502,0.0,Consumer non-durables,Consumer Non-Durables,america,1.0,2.8872362715690243
315,NASDAQ:BREA,BREA,Brera Holdings PLC,brera-plc,stock,['common'],,6.528,100,1,false,0,USD,-4.0000000000000036,5671,,-4.0779,1.6757486618122333,0.0,Consumer services,Consumer Services,america,,0.4086176459992074
316,NYSE:EGY,EGY,"VAALCO Energy, Inc.",vaalco-energy,stock,['common'],,3.6,100,1,false,0,USD,-3.9999999999999973,1090901,9.777294948397609,0.3682,-54.71651703357521,6.66666666666667,Energy minerals,Energy Minerals,america,1.0,1.7280015029116536
317,NASDAQ:BCG,BCG,"Binah Capital Group, Inc.",binah-capital,stock,['common'],,2.045,100,1,false,0,USD,-3.990610328638496,6374,,-0.1174,62.04332363401228,0.0,Finance,Finance,america,,0.4439646165633489
318,NASDAQ:PBM,PBM,Psyence Biomedical Ltd.,psyence,stock,['common'],,3.85,100,1,false,0,USD,-3.9900249376558534,132491,,,,0.0,Health technology,Health Technology,america,,0.013482732839462051
319,NYSE:BILL,BILL,"BILL Holdings, Inc.",bill-com,stock,['common'],,39.12,100,1,false,0,USD,-3.9764359351988325,3217255,,-0.0211,97.3294519681053,0.0,Technology services,Technology Services,america,1.444444,1.5592414884133357
320,NYSE:SCCO,SCCO,Southern Copper Corporation,southern-copper,stock,['common'],,96.12,100,1,false,0,USD,-3.9760239760239657,1541248,21.37615086954588,4.4966,31.24927028604786,2.6453965034965,Non-energy minerals,Non-Energy Minerals,america,2.157895,0.8263031574981164
321,NASDAQ:GRPN,GRPN,"Groupon, Inc.",groupon,stock,['common'],,31.67,100,1,false,0,USD,-3.9721043056397676,2350402,,-0.2647,76.98260869565217,0.0,Retail trade,Retail Trade,america,1.666667,1.3023674098126297
322,NASDAQ:NTRP,NTRP,"NextTrip, Inc.",sigma-additive-solutions,stock,['common'],,3.87,100,1,false,0,USD,-3.970223325062038,4729,,-4.9743,68.38542792134331,0.0,Technology services,Technology Services,america,1.0,0.2332682214592952
323,NASDAQ:GTLB,GTLB,GitLab Inc.,gitlab,stock,['common'],,38.82,100,1,false,0,USD,-3.958436417615045,4533546,389.36810431293884,0.0997,,0.0,Technology services,Technology Services,america,1.233333,1.240125021715987
324,NYSE:COUR,COUR,"Coursera, Inc.",coursera,stock,['common'],,11.65,100,1,false,0,USD,-3.957131079967027,2740690,,-0.3192,49.18006686833307,0.0,Technology services,Technology Services,america,1.53125,0.5213375782608417
325,NASDAQ:HHS,HHS,"Harte Hanks, Inc.",harte-hanks,stock,['common'],,3.5344,100,1,false,0,USD,-3.9565217391304337,869,,-0.4103,89.86513190396207,0.0,Commercial services,Commercial Services,america,,0.1958486398773974
326,NASDAQ:AEHR,AEHR,Aehr Test Systems,aehr-test-systems,stock,['common'],,17.48,100,1,false,0,USD,-3.9560439560439495,797616,,-0.1312,-111.69966113786339,0.0,Electronic technology,Electronic Technology,america,1.666667,0.742979861420641
327,NYSE:SPHR,SPHR,Sphere Entertainment Co.,madison-square-garden,stock,['common'],,38.7,100,1,false,0,USD,-3.9463886820550917,1894724,,-9.8197,-156.33210569189643,0.0,Consumer services,Consumer Services,america,1.4,2.6048333502431578
328,NASDAQ:TSEM,TSEM,Tower Semiconductor Ltd.,tower-semiconductor,stock,['common'],,46.33,100,1,false,0,USD,-3.9394567696454463,1116942,26.632559209013564,1.7396,-60.782722395058386,0.0,Electronic technology,Electronic Technology,america,1.166667,1.064259149983435
329,NASDAQ:ARQT,ARQT,"Arcutis Biotherapeutics, Inc.",arcutis-biotherapeutics,stock,['common'],,14.19,100,1,false,0,USD,-3.9268788083953967,1623980,,-0.7444,65.90950723575747,0.0,Health technology,Health Technology,america,1.125,0.8547034187347298
330,NYSE:ZETA,ZETA,Zeta Global Holdings Corp.,zeta,stock,['common'],,17.995,100,1,false,0,USD,-3.9241857981847277,11582088,,-0.1922,78.07687920611383,0.0,Technology services,Technology Services,america,1.21875,0.8642849129461568
331,NYSE:EPAM,EPAM,"EPAM Systems, Inc.",epam-sys,stock,['common'],,151.8,100,1,false,0,USD,-3.924050632911385,993720,21.64520682722334,7.0131,0.5635378129570663,0.0,Technology services,Technology Services,america,1.35,1.0977569510963927
332,NASDAQ:SQFT,SQFT,"Presidio Property Trust, Inc.",presidio-property-trust-9375-series-d-cumulative-redeemable-perpetual-preferred-stock-001-par-value-per-share,stock,['common'],,4.91,100,1,false,0,USD,-3.9138943248532323,46806,,-16.3848,-584.6140195208518,0.0,Finance,Finance,america,,0.9047784736720023
333,NASDAQ:SEER,SEER,"Seer, Inc.",seer,stock,['common'],,2.21,100,1,false,0,USD,-3.913043478260864,122993,,-1.3867,-8.226020447982513,0.0,Health technology,Health Technology,america,1.5,0.7951530401141983
334,NASDAQ:NTNX,NTNX,"Nutanix, Inc.",nutanix,stock,['common'],,68.8,100,1,false,0,USD,-3.9106145251396613,3382864,98285.71428571429,0.0007,,0.0,Technology services,Technology Services,america,1.210526,1.5884796178555105
335,NASDAQ:MDB,MDB,"MongoDB, Inc.",mongodb,stock,['common'],,201.0,100,1,false,0,USD,-3.910507696720531,3127153,,-1.1506,59.06212196683982,0.0,Technology services,Technology Services,america,1.282051,1.2819736755260775
336,NASDAQ:FGEN,FGEN,"FibroGen, Inc",fibrogen,stock,['common'],,8.37,100,1,false,0,USD,-3.9035591274397428,177906,,-2.5342,95.85967801489353,0.0,Health technology,Health Technology,america,1.5,5.153170584759411
337,NASDAQ:WYFI,WYFI,"WhiteFiber, Inc.",,stock,['common'],,14.71,100,1,false,0,USD,-3.856209150326796,1351947,,,,0.0,Technology services,Technology Services,america,,
338,NASDAQ:PDFS,PDFS,"PDF Solutions, Inc.",pdf-solutions,stock,['common'],,18.97,100,1,false,0,USD,-3.8520020273694957,646441,870.183486238532,0.0218,,0.0,Technology services,Technology Services,america,1.25,2.0603776014442126
339,NASDAQ:ZBAI,ZBAI,ATIF Holdings Limited,,stock,['common'],,5.846,100,1,false,0,USD,-3.848684210526315,35018,,-7.0742,25.393376924699425,0.0,Finance,Finance,america,,1.0479803080974404
340,NASDAQ:TAOP,TAOP,Taoping Inc.,taoping,stock,['common'],,3.76,100,1,false,0,USD,-3.8363171355498813,13807,,-1.5279,92.92815684967648,0.0,Technology services,Technology Services,america,,0.3861147465798576
341,NYSE:PAYC,PAYC,"Paycom Software, Inc.",paycom-software,stock,['common'],,221.04,100,1,false,0,USD,-3.8329345225146847,711047,29.903406477447984,7.3918,-10.88311531737898,0.652599521427018,Technology services,Technology Services,america,1.880952,0.9480761925536804
342,NASDAQ:DTI,DTI,Drilling Tools International Corporation,drilling-tools-international,stock,['common'],,2.01,100,1,false,0,USD,-3.827751196172252,35682,,-0.048,-111.39330643247092,0.0,Finance,Finance,america,2.0,1.5353568385814236
343,NASDAQ:DFDV,DFDV,DeFi Development Corp.,janover,stock,['common'],,15.08,100,1,false,0,USD,-3.826530612244896,3181860,,-0.2584,51.42857142857142,0.0,Finance,Finance,america,1.0,1.4466731759215161
344,NASDAQ:SILC,SILC,Silicom Ltd,silicom-ltd,stock,['common'],,15.96,100,1,false,0,USD,-3.826453751129847,21556,,-2.2828,60.816354554661075,0.0,Electronic technology,Electronic Technology,america,2.0,0.5491694690716397
345,NASDAQ:SGRY,SGRY,"Surgery Partners, Inc.",surgery-partners,stock,['common'],,22.74,100,1,false,0,USD,-3.80710659898478,2115530,,-1.4284,-432.58762117822516,0.0,Health services,Health Services,america,1.230769,1.0500553362132221
346,AMEX:INDO,INDO,Indonesia Energy Corporation Limited,indonesia-energy-limited,stock,['common'],,2.78,100,1,false,0,USD,-3.8062283737024334,499520,,-0.5517,-111.70376055257098,0.0,Energy minerals,Energy Minerals,america,,0.5901670643489093
347,NYSE:CHPT,CHPT,"ChargePoint Holdings, Inc.",chargepoint,stock,['common'],,10.65,100,1,false,0,USD,-3.794037940379403,884255,,-12.1638,47.93785310734464,0.0,Retail trade,Retail Trade,america,2.090909,0.8155769755966545
348,NYSE:XPRO,XPRO,Expro Group Holdings N.V.,franks-international,stock,['common'],,9.89,100,1,false,0,USD,-3.7937743190661366,693746,16.27447753825901,0.6077,,0.0,Energy minerals,Energy Minerals,america,1.416667,0.32441763833914233
349,AMEX:LODE,LODE,Comstock Inc.,comstock-mining,stock,['common'],,3.05,100,1,false,0,USD,-3.78548895899054,354113,,-2.7451,-503.51315596060556,0.0,Process industries,Process Industries,america,1.5,1.3221435038690217
350,NYSE:HIMS,HIMS,"Hims & Hers Health, Inc.",hims-and-hers-health,stock,['common'],,49.98,100,1,false,0,USD,-3.773584905660379,26911141,62.553191489361694,0.799,968.1818181818181,0.0,Health services,Health Services,america,1.866667,0.6354783000563996
351,NASDAQ:WDAY,WDAY,"Workday, Inc.",workday,stock,['common'],,213.69,100,1,false,0,USD,-3.773584905660375,5092521,117.99558255107675,1.811,-67.30515787763356,0.0,Technology services,Technology Services,america,1.365854,1.748925587154913
352,NASDAQ:DSP,DSP,Viant Technology Inc.,viant-technology,stock,['common'],,12.0,100,1,false,0,USD,-3.769045709703293,344144,398.67109634551497,0.0301,,0.0,Technology services,Technology Services,america,1.0,1.396802255378787
353,NASDAQ:HPK,HPK,"HighPeak Energy, Inc.",highpeak-energy,stock,['common'],,8.43,100,1,false,0,USD,-3.767123287671234,646649,9.586081419149421,0.8794,-28.30588618946682,1.82648401826484,Energy minerals,Energy Minerals,america,1.833333,1.143383298780407
354,NASDAQ:SKYT,SKYT,"SkyWater Technology, Inc.",skywater-technology,stock,['common'],,13.55,100,1,false,0,USD,-3.7642045454545405,1630038,,-0.3437,36.84307239985299,0.0,Producer manufacturing,Producer Manufacturing,america,1.2,1.0848187350083875
355,NYSE:OWLT,OWLT,"Owlet, Inc.",owlet,stock,['common'],,8.95,100,1,false,0,USD,-3.7634408602150686,173140,,-3.418,-30.757459831675604,0.0,Consumer durables,Consumer Durables,america,1.0,1.574287665291567
356,NASDAQ:THCH,THCH,TH International Limited,th-international-limited,stock,['common'],,2.69,100,1,false,0,USD,-3.7567084078711983,4610,,-1.6739,54.7741273100616,0.0,Finance,Finance,america,,0.3220510670997939
357,NYSE:PRO,PRO,"PROS Holdings, Inc.",pros,stock,['common'],,14.1,100,1,false,0,USD,-3.7542662116041,1262187,,-0.1506,83.61975201218185,0.0,Technology services,Technology Services,america,1.25,1.290550591852679
358,AMEX:GTE,GTE,Gran Tierra Energy Inc.,gran-tierra-energy,stock,['common'],,3.59,100,1,false,0,USD,-3.7533512064343197,488945,,-1.859,-216.9035341466482,0.0,Energy minerals,Energy Minerals,america,1.5,1.054700004400471
359,NASDAQ:BDTX,BDTX,"Black Diamond Therapeutics, Inc.",black-diamond-therapeutics,stock,['common'],,2.31,100,1,false,0,USD,-3.7499999999999942,677033,9.755067567567567,0.2368,,0.0,Health technology,Health Technology,america,1.1,0.773738116927502
360,NASDAQ:ASTL,ASTL,Algoma Steel Group Inc.,algoma-steel,stock,['common'],,4.37,100,1,false,0,USD,-3.744493392070483,1461956,,-2.3660448499999998,-212.75933846465333,4.46341853035144,Producer manufacturing,Producer Manufacturing,america,1.5,1.1517720412236505
361,NASDAQ:GRCE,GRCE,"Grace Therapeutics, Inc.",acasti-pharma,stock,['common'],,3.1,100,1,false,0,USD,-3.7267080745341645,75481,,-0.8525,43.877551020408156,0.0,Health technology,Health Technology,america,1.0,1.01575830978334
362,NASDAQ:NAMS,NAMS,NewAmsterdam Pharma Company N.V.,newamsterdam-pharma-company-nv,stock,['common'],,24.37,100,1,false,0,USD,-3.713947056499398,948847,,-1.6125,-1096.600741656366,0.0,Health technology,Health Technology,america,1.153846,1.1728454729022828
363,NASDAQ:PSKY,PSKY,Paramount Skydance Corporation,,stock,['common'],,10.12,100,1,false,0,USD,-3.710751665080881,51335875,,-0.0253,99.70087491132655,1.90294957183635,Commercial services,Commercial Services,america,2.25,
364,NASDAQ:TTAN,TTAN,"ServiceTitan, Inc.",servicetitan,stock,['common'],,98.52,100,1,false,0,USD,-3.704427719675502,847446,,-3.5876,-62.42303513219848,0.0,Technology services,Technology Services,america,1.34375,1.200705932559524
365,NASDAQ:RPRX,RPRX,Royalty Pharma plc,royalty-pharma,stock,['common'],,36.19,100,1,false,0,USD,-3.698775944651412,3529955,15.755333043099693,2.297,52.84801703486826,2.28845130388505,Health technology,Health Technology,america,1.214286,1.2152828343483657
366,NYSE:KODK,KODK,Eastman Kodak Company,eastman-kodak,stock,['common'],,6.78,100,1,false,0,USD,-3.693181818181815,1882391,14.116177389131794,0.4803,-22.768933912204535,0.0,Producer manufacturing,Producer Manufacturing,america,,1.9128403579540558
367,NYSE:SKIL,SKIL,Skillsoft Corp.,skillsoft,stock,['common'],,13.84,100,1,false,0,USD,-3.6882393876130783,56074,,-16.0245,61.144814944134076,0.0,Technology services,Technology Services,america,2.0,1.5934368837132644
368,NASDAQ:NFE,NFE,New Fortress Energy Inc.,new-fortress-energy-llc,stock,['common'],,2.62,100,1,false,0,USD,-3.676470588235297,4379495,,-2.2557,-202.849717308043,14.7058823529412,Utilities,Utilities,america,1.666667,0.44018343976045304
369,NASDAQ:VERU,VERU,Veru Inc.,,stock,['common'],,3.59,100,1,false,0,USD,-3.6758787228333785,471591,,-0.2196,36.25544267053701,0.0,Health technology,Health Technology,america,1.166667,2.617356345270522
370,NYSE:IOT,IOT,Samsara Inc.,samsara,stock,['common'],,32.5,100,1,false,0,USD,-3.675163011262602,7182640,,-0.216,57.547169811320764,0.0,Technology services,Technology Services,america,1.386364,1.5715444091305115
371,NASDAQ:FANG,FANG,"Diamondback Energy, Inc.",diamondback,stock,['common'],,136.84,100,1,false,0,USD,-3.654157572343869,3044231,9.728768973730048,14.0655,-27.29392061284937,3.68936140252059,Energy minerals,Energy Minerals,america,1.147059,1.2992296076227408
372,NASDAQ:LYEL,LYEL,"Lyell Immunopharma, Inc.",lyell-immunopharma,stock,['common'],,10.58,100,1,false,0,USD,-3.6429872495446296,53819,,-25.0054,-38.082721298801694,0.0,Health technology,Health Technology,america,2.25,0.8458888284646406
373,NASDAQ:CGON,CGON,"CG Oncology, Inc.",cg-oncology-inc,stock,['common'],,23.945,100,1,false,0,USD,-3.6418511066398436,607661,,-1.6811,,0.0,Health technology,Health Technology,america,1.0,0.7052606045412553
374,NYSE:ORN,ORN,"Orion Group Holdings, Inc.",orion,stock,['common'],,6.65,100,1,false,0,USD,-3.6231884057971016,381257,23.598296664300925,0.2818,,0.0,Industrial services,Industrial Services,america,1.0,0.580883206605355
375,NASDAQ:ALGN,ALGN,"Align Technology, Inc.",align-technology,stock,['common'],,134.82,100,1,false,0,USD,-3.6173863311409793,2725394,22.742147700819807,5.9282,0.5683071233480937,0.0,Health technology,Health Technology,america,1.447368,0.7369962094936483
376,NASDAQ:AZTA,AZTA,"Azenta, Inc.",brooks-automation,stock,['common'],,27.98,100,1,false,0,USD,-3.6169479848432675,677741,,-2.4341,13.500355366027012,0.0,Health services,Health Services,america,1.9375,0.7676351438059374
377,NASDAQ:BELFA,BELFA,Bel Fuse Inc.,bel-fuse,stock,['common'],,111.69,100,1,false,0,USD,-3.6158094580600606,7407,32.02672478063887,3.4874,-23.93395423909961,0.20711080428029,Electronic technology,Electronic Technology,america,1.083333,0.867929834428938
378,NYSE:VPG,VPG,"Vishay Precision Group, Inc.",vishay-precision,stock,['common'],,26.22,100,1,false,0,USD,-3.60294117647059,75931,,-0.0964,-106.21614650502966,0.0,Electronic technology,Electronic Technology,america,1.0,0.5731363877560418
379,NASDAQ:XP,XP,XP Inc.,xp,stock,['common'],,16.7,100,1,false,0,USD,-3.579676674364902,5551856,10.797181095235016,1.5467,1.3564875491480957,0.00375288683602771,Finance,Finance,america,1.25,1.1385612244674048
380,NASDAQ:QTRX,QTRX,Quanterix Corporation,quanterix,stock,['common'],,4.58,100,1,false,0,USD,-3.578947368421051,1129378,,-1.8201,-96.95920354939942,0.0,Health technology,Health Technology,america,2.0,1.589599699920969
381,NYSE:FSLY,FSLY,"Fastly, Inc.",fastly-inc,stock,['common'],,6.74,100,1,false,0,USD,-3.5765379113018594,3345386,,-1.0369,16.135554836622454,0.0,Technology services,Technology Services,america,2.0,0.9710368344774959
382,NASDAQ:THRY,THRY,"Thryv Holdings, Inc.",thryv,stock,['common'],,12.41,100,1,false,0,USD,-3.5742035742035676,798761,,-2.3649,69.66209975369459,0.0,Technology services,Technology Services,america,1.2,1.1449815522539448
383,NASDAQ:HUBC,HUBC,Hub Cyber Security Ltd.,hub-cyber-security-ltd,stock,['common'],,2.7,100,1,false,0,USD,-3.5714285714285587,120346,,-16.5383,82.0236651144995,0.0,Commercial services,Commercial Services,america,,0.20528133859821704
384,NYSE:STNG,STNG,Scorpio Tankers Inc.,scorpio-tankers,stock,['common'],,44.07,100,1,false,0,USD,-3.5667396061269203,1101566,3.377580894863502,13.0478,31.298616352201265,3.50109409190372,Transportation,Transportation,america,1.090909,0.9224384209805281
385,NYSE:MATX,MATX,"Matson, Inc.",matson,stock,['common'],,103.62,100,1,false,0,USD,-3.5554728220402025,456315,7.006416801336101,14.7893,55.22424089759335,1.26582278481013,Transportation,Transportation,america,1.4,1.044334107270162
386,NASDAQ:CRVO,CRVO,CervoMed Inc.,cervomed,stock,['common'],,9.5,100,1,false,0,USD,-3.5532994923857837,97755,,-2.6065,-45.80186832242546,0.0,Commercial services,Commercial Services,america,1.0,0.06609311817534719
387,NYSE:IBTA,IBTA,"Ibotta, Inc.",ibotta,stock,['common'],,31.64,100,1,false,0,USD,-3.5365853658536484,729032,18.21216830714327,1.7373,1.751200655968141,0.0,Technology services,Technology Services,america,1.444444,2.3671730051517037
388,NYSE:EEX,EEX,"Emerald Holding, Inc.",emerald,stock,['common'],,4.64,100,1,false,0,USD,-3.534303534303533,71678,116.29072681704261,0.0399,,1.24740124740125,Commercial services,Commercial Services,america,1.0,1.3699007138283945
389,NASDAQ:SOBR,SOBR,"SOBR Safe, Inc.",sobr-safe,stock,['common'],,3.145,100,1,false,0,USD,-3.527607361963183,21128,,-63.457,89.87731284665782,0.0,Electronic technology,Electronic Technology,america,,0.6056367097025709
390,NASDAQ:INTA,INTA,"Intapp, Inc.",intapp,stock,['common'],,35.64,100,1,false,0,USD,-3.5192203573362133,1990261,,-0.2356,61.97546804389928,0.0,Technology services,Technology Services,america,1.545455,1.931156038292034
391,NASDAQ:GSUN,GSUN,Golden Sun Health Technology Group Limited,golden-sun-health-technology-limited,stock,['common'],,2.2,100,1,false,0,USD,-3.508771929824545,1788,,-3.936,,0.0,Commercial services,Commercial Services,america,,0.191820795605716
392,NASDAQ:DLTH,DLTH,Duluth Holdings Inc.,duluth,stock,['common'],,2.2,100,1,false,0,USD,-3.508771929824545,31044,,-1.5858,-292.0395550061805,0.0,Retail trade,Retail Trade,america,2.0,1.3592420049739045
393,NYSE:OI,OI,"O-I Glass, Inc.",owens-illinois,stock,['common'],,12.95,100,1,false,0,USD,-3.502235469448589,1268766,,-1.6602,13.114925685576729,0.0,Process industries,Process Industries,america,1.590909,0.5029139906034059
394,NASDAQ:ACDC,ACDC,ProFrac Holding Corp.,profrac,stock,['common'],,6.09,100,1,false,0,USD,-3.4865293185419928,530941,,-1.7392,-39.136,0.0,Industrial services,Industrial Services,america,2.3,1.265203490443316
395,NASDAQ:CNVS,CNVS,Cineverse Corp.,cinedigm,stock,['common'],,5.54,100,1,false,0,USD,-3.4843205574912925,207910,37.58480325644505,0.1474,,0.0,Consumer services,Consumer Services,america,1.0,0.8960919512487354
396,NYSE:CQP,CQP,"Cheniere Energy Partners, LP",cheniere-energy-partners,stock,['common'],,52.62,100,1,false,0,USD,-3.4672537149146954,180216,12.721206846533217,4.1364,5.0380904012188905,5.98055402678408,Utilities,Utilities,america,2.535714,1.5201905046297586
397,NASDAQ:ANNA,ANNA,"AleAnna, Inc.",aleanna,stock,['common'],,4.7,100,1,false,0,USD,-3.4669733815313846,1088,,-0.414,-363.86233269598466,0.0,Finance,Finance,america,,0.023899009113693824
398,NYSE:FRO,FRO,Frontline Plc,frontline,stock,['common'],,18.48,100,1,false,0,USD,-3.448275862068966,2225212,11.820391454522197,1.5634,-45.41391711183269,7.00104493207942,Transportation,Transportation,america,1.142857,0.902802799712218
399,NASDAQ:EUDA,EUDA,Euda Health Holdings Limited,euda-health-limited,stock,['common'],,2.52,100,1,false,0,USD,-3.44827586206896,77711,,,,0.0,Health services,Health Services,america,,0.7786322260018336
400,NYSE:CAPL,CAPL,CrossAmerica Partners LP,crossamerica-partners-lp,stock,['common'],,19.62,100,1,false,0,USD,-3.444881889763776,69221,17.76530242665701,1.1044,98.45462713387244,10.3346456692913,Distribution services,Distribution Services,america,2.0,1.4999100760345048
401,NYSE:DFH,DFH,"Dream Finders Homes, Inc.",dream-finders-homes,stock,['common'],,25.09,100,1,false,0,USD,-3.4257120862201713,297167,8.49903458554927,2.9521,-0.5826092813362851,0.0,Consumer durables,Consumer Durables,america,2.0,0.8078964059570218
402,NASDAQ:LCFY,LCFY,Locafy Limited,locafy-limited,stock,['common'],,4.52,100,1,false,0,USD,-3.4188034188034218,13145,,,,0.0,Technology services,Technology Services,america,,0.2221523683014174
