,ticker,name,description,logoid,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark
341,NASDAQ:PRTS,PRTS,"CarParts.com, Inc.",us-auto-parts,stock,['common'],2.048219089295255,0.89,10000,1,false,0,USD,1.1593543987269819,798880,52045829.290747896,USD,,-0.8813,-210.53558844256517,0.0,Retail trade,Retail Trade,america,1.5
342,NASDAQ:SPCB,SPCB,"SuperCom, Ltd.",supercom,stock,['common'],2.0455368971953005,11.31,100,1,false,0,USD,-2.0779220779220795,254600,50310273.0,USD,,,,0.0,Electronic technology,Electronic Technology,america,1.0
343,NASDAQ:RPD,RPD,"Rapid7, Inc.",rapid7,stock,['common'],2.041035310763976,18.77,100,1,false,0,USD,5.006993006993005,1934092,1205771584.86993,USD,44.93655733780225,0.4177,,0.0,Technology services,Technology Services,america,1.730769
344,NASDAQ:SRTS,SRTS,"Sensus Healthcare, Inc.",sensus-healthcare,stock,['common'],2.030457862873424,3.18,100,1,false,0,USD,-8.225108225108217,499997,52295212.883116886,USD,,-0.0526,-112.89847964688573,0.0,Health technology,Health Technology,america,1.0
345,AMEX:CTM,CTM,"Castellum, Inc.",castellum,stock,['common'],2.027355510304506,1.18,100,1,false,0,USD,-7.812500000000007,4873107,107160620.484375,USD,,-0.0908,73.6735285590026,0.0,Process industries,Process Industries,america,1.0
346,NASDAQ:BZFD,BZFD,"BuzzFeed, Inc.",buzzfeed,stock,['common'],2.021641795887596,1.98,100,1,false,0,USD,-2.4630541871921094,716521,76279218.1182266,USD,,,,0.0,Technology services,Technology Services,america,1.0
347,NASDAQ:CLMT,CLMT,"Calumet, Inc",calumet,stock,['common'],2.0203408214705227,13.27,100,1,false,0,USD,-7.65483646485734,1589946,1149466865.4370217,USD,,-5.2273,-1565.8062460165709,0.0,Energy minerals,Energy Minerals,america,1.4
348,NASDAQ:PRTH,PRTH,"Priority Technology Holdings, Inc.",priority-technology,stock,['common'],2.0136200925467826,7.04,100,1,false,0,USD,-7.97385620915033,899470,562622184.4078432,USD,27.056110684089163,0.2602,,0.0,Technology services,Technology Services,america,1.0
349,NASDAQ:HCAT,HCAT,"Health Catalyst, Inc",health-catalyst,stock,['common'],2.0117975426167414,2.7,100,1,false,0,USD,-4.593639575971728,1676040,187923327.77385157,USD,,-1.51,-0.9898341359015465,0.0,Technology services,Technology Services,america,1.583333
350,NASDAQ:ABLV,ABLV,Able View Global Inc.,able-view-global,stock,['common'],2.0105050218263125,0.97005,10000,1,false,0,USD,-1.116207951070338,11330,47910693.35948012,USD,,-0.1743,-361.7117117117117,0.0,Retail trade,Retail Trade,america,
351,NASDAQ:NAOV,NAOV,"NanoVibronix, Inc.",nanovibronix,stock,['common'],2.0082946257762035,0.772,10000,1,false,0,USD,-3.5120609923759547,672803,1995493.1183602049,USD,,-15.1283,-23.60227133461334,0.0,Health technology,Health Technology,america,
352,NASDAQ:TLSA,TLSA,Tiziana Life Sciences Ltd,tiziana-life-sciences,stock,['common'],2.008200675014939,2.46,100,1,false,0,USD,11.818181818181808,1157412,274198040.7272727,USD,,-0.1112,35.57358053302434,0.0,Health technology,Health Technology,america,1.0
353,NASDAQ:INTC,INTC,Intel Corporation,intel,stock,['common'],2.005039065323686,20.65,100,1,false,0,USD,3.5087719298245577,174834673,90385053456.15788,USD,,-4.7628,-2174.3902439024387,2.5062656641604,Electronic technology,Electronic Technology,america,2.045455
354,NASDAQ:NRDS,NRDS,"NerdWallet, Inc.",nerdwallet,stock,['common'],2.0042882885500113,9.47,100,1,false,0,USD,3.159041394335522,1241846,705634437.5381266,USD,15.237329042638777,0.6215,,0.0,Technology services,Technology Services,america,1.357143
355,NASDAQ:VMAR,VMAR,Vision Marine Technologies Inc.,vision-marine-technologies,stock,['common'],1.9994436169534757,4.87,100,1,false,0,USD,-1.6161616161616175,34499,5635257.042424242,USD,,-186.1391,78.81341096854617,0.0,Consumer durables,Consumer Durables,america,
356,NYSE:VTEX,VTEX,VTEX,vtex,stock,['common'],1.9948875952050202,4.19,100,1,false,0,USD,-2.784222737819008,2132238,763488197.5684456,USD,77.5925925925926,0.054,,0.0,Technology services,Technology Services,america,1.3
357,NASDAQ:BTCT,BTCT,BTC Digital Ltd.,btc-digital-ltd,stock,['common'],1.9936841812297392,2.645,100,1,false,0,USD,-0.5639097744360949,601721,25172398.37781955,USD,,-0.7783,96.38324666694548,0.0,Technology services,Technology Services,america,1.0
358,NASDAQ:GASS,GASS,"StealthGas, Inc.",stealthgas,stock,['common'],1.9906656076980052,6.62,100,1,false,0,USD,-0.7496251874062941,156150,244798861.9970015,USD,3.5425697008615615,1.8687,28.9114238410596,0.0,Transportation,Transportation,america,1.0
359,NASDAQ:CBUS,CBUS,"Cibus, Inc.",cibus,stock,['common'],1.9803862341761662,1.4,100,1,false,0,USD,-2.7777777777777803,268154,70138373.47222221,USD,,-10.9332,40.41073491900848,0.0,Technology services,Technology Services,america,1.25
360,NASDAQ:OMSE,OMSE,OMS Energy Technologies Inc.,oms-energy-technologies,stock,['common'],1.9790253604028234,7.25,100,1,false,0,USD,4.166666666666667,137718,307753104.0,USD,,,,0.0,Industrial services,Industrial Services,america,1.0
361,NYSE:ARLO,ARLO,"Arlo Technologies, Inc.",arlo,stock,['common'],1.9774647609507712,17.2,100,1,false,0,USD,2.932375822860553,3047659,1795175234.0394971,USD,,-0.072,67.77081468218442,0.0,Electronic technology,Electronic Technology,america,1.2
362,NYSE:MAX,MAX,"MediaAlpha, Inc.",mediaalpha,stock,['common'],1.9729075288642328,9.56,100,1,false,0,USD,-12.694063926940629,936088,645010073.5744293,USD,,-0.1122,62.28571428571429,0.0,Technology services,Technology Services,america,1.125
363,NASDAQ:HBIO,HBIO,"Harvard Bioscience, Inc.",harvard-bioscience,stock,['common'],1.9690817884556375,0.479,10000,1,false,0,USD,-9.245926487305809,911893,21178385.11557408,USD,,-1.3186,-549.8767865943814,0.0,Health technology,Health Technology,america,1.5
364,NASDAQ:BTCS,BTCS,BTCS Inc.,btcs,stock,['common'],1.9690375280583656,4.6,100,1,false,0,USD,-8.000000000000007,10178310,220122767.76,USD,,-1.7316,-241.4474759026303,0.0,Finance,Finance,america,1.0
365,NASDAQ:DSWL,DSWL,"Deswell Industries, Inc.",deswell-industries,stock,['common'],1.966033779364898,2.98,100,1,false,0,USD,-0.47757405737567976,18939,47487010.0925091,USD,4.2632331902718175,0.699,44.93054115695624,6.67935744581371,Producer manufacturing,Producer Manufacturing,america,
366,NYSE:WLKP,WLKP,Westlake Chemical Partners LP,westlake-chemical-partners-lp,stock,['common'],1.961498471136158,22.32,100,1,false,0,USD,1.68564920273349,63764,786524595.138041,USD,14.94175927165618,1.4938,-7.298001737619457,8.59043280182232,Process industries,Process Industries,america,2.0
367,NYSE:NGL,NGL,NGL ENERGY PARTNERS LP,ngl-energy-partners,stock,['common'],1.9611317671482642,4.64,100,1,false,0,USD,3.111111111111104,986978,593212027.768889,USD,,-0.4121,81.02408251600129,0.0,Industrial services,Industrial Services,america,1.5
368,NYSE:FSK,FSK,FS KKR Capital Corp.,fs-kkr-capital,stock,['common'],1.961044896535247,17.55,100,1,false,0,USD,-1.9005030743432076,5297440,4915165797.74455,USD,22.546248715313464,0.7784,-65.56056986107424,15.6512017887088,Miscellaneous,Miscellaneous,america,2.0
369,NASDAQ:OCG,OCG,Oriental Culture Holding LTD,oriental-culture-ltd,stock,['common'],1.9603376305289633,4.44,100,1,false,0,USD,-1.335525877202715,14887,92058645.8523144,USD,,-0.3056,63.86425446375784,0.0,Retail trade,Retail Trade,america,
370,NASDAQ:ESTA,ESTA,Establishment Labs Holdings Inc.,establishment-labs,stock,['common'],1.951203296751777,33.63,100,1,false,0,USD,-3.362068965517226,950900,974285815.1508622,USD,,-3.0601,1.645614373413047,0.0,Health technology,Health Technology,america,1.125
371,NASDAQ:INTG,INTG,The Intergroup Corporation,the-intergroup,stock,['common'],1.9493084255034516,11.57,100,1,false,0,USD,-7.291666666666667,8160,24926466.40625,USD,,-3.481,45.1992254529998,0.0,Consumer services,Consumer Services,america,
372,NYSE:THR,THR,"Thermon Group Holdings, Inc.",thermon,stock,['common'],1.949009847538946,24.76,100,1,false,0,USD,2.7385892116182577,351998,818690040.0614108,USD,15.682797061059034,1.5788,9.722704843978033,0.0,Producer manufacturing,Producer Manufacturing,america,1.25
373,NASDAQ:MKTW,MKTW,"MarketWise, Inc.",marketwise,stock,['common'],1.944369813123172,19.65,100,1,false,0,USD,8.02638812534358,26053,319511152.9659153,USD,1.833997554669927,10.7143,496.83043672014264,4.39802089059923,Technology services,Technology Services,america,2.0
374,NYSE:USM,USM,United States Cellular Corporation,us-cellular,stock,['common'],1.9437137719699598,77.01,100,1,false,0,USD,3.717171717171724,1000446,6547650809.100203,USD,,-0.464,-167.3244341265235,0.0,Communications,Communications,america,1.3
375,NYSE:CE,CE,Celanese Corporation,celanese,stock,['common'],1.9423538845729427,47.42,100,1,false,0,USD,-1.3111342351716868,3817675,5188097113.836421,USD,,-15.2134,-183.67424388258524,1.64412070759625,Process industries,Process Industries,america,1.738095
376,NASDAQ:POLA,POLA,"Polar Power, Inc.",polar-power,stock,['common'],1.9415827761040487,1.745,100,1,false,0,USD,-4.644808743169397,26423,4382623.759562842,USD,,-1.5143,59.59604044931829,0.0,Electronic technology,Electronic Technology,america,
377,NASDAQ:ADSK,ADSK,"Autodesk, Inc.",autodesk,stock,['common'],1.940894948651844,284.62,100,1,false,0,USD,-2.084766753818633,2227668,60892891818.7962,USD,60.98825747835776,4.6668,1.1180447217888831,0.0,Technology services,Technology Services,america,1.34375
378,NASDAQ:TTD,TTD,"The Trade Desk, Inc.",the-trade-desk,stock,['common'],1.9356120791532083,53.175,100,1,false,0,USD,-1.945417665498801,37616425,25998600559.49751,USD,64.11261152640462,0.8294,63.65430149960536,0.0,Technology services,Technology Services,america,1.511905
379,AMEX:SRXH,SRXH,"SRX Health Solutions, Inc.",better-choice-company,stock,['common'],1.9351034222915962,0.3793,10000,1,false,0,USD,8.124287343215515,611185,12592308.040478906,USD,0.1509771922143056,2.5123,,0.0,Health technology,Health Technology,america,
380,NASDAQ:SWAG,SWAG,"Stran & Company, Inc.",stran-and-company,stock,['common'],1.9321621858953915,1.39,100,1,false,0,USD,-1.4813239776029583,41806,25754537.515061308,USD,,-0.2174,-2188.421052631579,0.0,Commercial services,Commercial Services,america,
381,NASDAQ:INTA,INTA,"Intapp, Inc.",intapp,stock,['common'],1.931156038292034,35.64,100,1,false,0,USD,-3.5192203573362133,1990261,2885244859.1499734,USD,,-0.2356,61.97546804389928,0.0,Technology services,Technology Services,america,1.545455
382,NASDAQ:CODX,CODX,"Co-Diagnostics, Inc.",co-diagnostics,stock,['common'],1.9311169436859803,0.2525,10000,1,false,0,USD,-0.7078254030672527,1533028,8512414.441604404,USD,,-1.139,11.835281368526978,0.0,Health technology,Health Technology,america,2.0
383,NASDAQ:CRNC,CRNC,Cerence Inc.,cerence,stock,['common'],1.9294720234658533,9.31,100,1,false,0,USD,1.6375545851528424,3734184,403305958.77838427,USD,,-0.6559,95.28821010890492,0.0,Technology services,Technology Services,america,1.8
384,NASDAQ:WVVI,WVVI,"Willamette Valley Vineyards, Inc.",willamette-valley-vineyards-series-a-redeemable-preferred-stock,stock,['common'],1.9290131755848345,4.839,100,1,false,0,USD,1.7665615141955946,3587,24023356.446687702,USD,,-0.5193,16.133720930232556,0.0,Consumer non-durables,Consumer Non-Durables,america,
385,NASDAQ:ROIV,ROIV,Roivant Sciences Ltd.,roivant-sciences,stock,['common'],1.9243831936075424,11.17,100,1,false,0,USD,-2.7850304612706727,7318009,7593433889.101827,USD,,-0.2486,-104.90606251973476,0.0,Health technology,Health Technology,america,1.090909
386,NASDAQ:LSE,LSE,"Leishen Energy Holding Co., Ltd.",leishen-energy-co-ltd,stock,['common'],1.9237357366853771,5.29,100,1,false,0,USD,-2.0370370370370425,29200,90062250.0,USD,,,,0.0,Industrial services,Industrial Services,america,
387,NYSE:KRO,KRO,Kronos Worldwide Inc,kronos-worldwide,stock,['common'],1.9211508600765608,5.05,100,1,false,0,USD,3.9094650205761217,684941,581018250.5967077,USD,8.603066439522998,0.587,3457.575757575758,4.11522633744856,Process industries,Process Industries,america,2.0
388,NASDAQ:NUKK,NUKK,Nukkleus Inc.,nukkleus,stock,['common'],1.9210547171125363,4.16,100,1,false,0,USD,-11.48936170212766,479959,25801870.70638298,USD,0.23124986102772777,17.9892,,0.0,Commercial services,Commercial Services,america,
389,NYSE:BBAI,BBAI,"BigBear.ai, Inc.",bigbear-ai,stock,['common'],1.9186375212939157,7.09,100,1,false,0,USD,-0.7002801120448154,133421139,2064528640.6568627,USD,,-0.7731,13.581488933601605,0.0,Technology services,Technology Services,america,1.0
390,NASDAQ:PLUS,PLUS,ePlus inc.,eplus,stock,['common'],1.9172610728530843,69.65,100,1,false,0,USD,0.5630955818654354,381228,1854471294.2246609,USD,16.2082286139812,4.2972,5.158574784651523,0.0,Technology services,Technology Services,america,1.0
391,NASDAQ:RNXT,RNXT,"RenovoRx, Inc.",renovorx,stock,['common'],1.916377752420055,1.115,100,1,false,0,USD,-2.192982456140343,175499,40778037.23245615,USD,,-0.3952,45.48965517241379,0.0,Health technology,Health Technology,america,1.0
392,NASDAQ:CPHC,CPHC,Canterbury Park Holding Corporation,canterbury-park,stock,['common'],1.9138037622538198,17.5,100,1,false,0,USD,-2.7777777777777777,2167,88304782.42974739,USD,571.8954248366014,0.0306,-96.0352422907489,1.58955435708203,Consumer services,Consumer Services,america,
393,NASDAQ:TWFG,TWFG,"TWFG, Inc.",twfg,stock,['common'],1.9137939833938864,27.15,100,1,false,0,USD,5.110336817653892,239989,1522451022.2067363,USD,36.580436540016166,0.7422,-58.54557640750671,0.0,Finance,Finance,america,1.5
394,NYSE:KODK,KODK,Eastman Kodak Company,eastman-kodak,stock,['common'],1.9128403579540558,6.78,100,1,false,0,USD,-3.693181818181815,1882391,547681974.4090909,USD,14.116177389131794,0.4803,-22.768933912204535,0.0,Producer manufacturing,Producer Manufacturing,america,
395,NYSE:EQV,EQV,EQV Ventures Acquisition Corp.,eqv-ventures-acquisition,stock,['common'],1.9034784671707243,10.37,100,1,false,0,USD,-0.28846153846154937,227057,462216791.0980769,USD,46.4189794091316,0.2234,,0.0,Finance,Finance,america,
396,NASDAQ:FORD,FORD,"Forward Industries, Inc.",forward-industries,stock,['common'],1.9001537236308417,13.35,100,1,false,0,USD,-6.118143459915618,61557,15032073.71308017,USD,,-2.9088,12.451467268623025,0.0,Consumer durables,Consumer Durables,america,
397,NASDAQ:UNCY,UNCY,"Unicycive Therapeutics, Inc.",unicycive-therapeutics,stock,['common'],1.8994471548186664,4.01,100,1,false,0,USD,-1.9559902200489014,569444,51200640.83129584,USD,,-2.0505,83.69072427341997,0.0,Health technology,Health Technology,america,1.0
398,NYSE:ARIS,ARIS,"Aris Water Solutions, Inc.",aris-water-solutions,stock,['common'],1.8967557993279056,23.34,100,1,false,0,USD,-1.1854360711261689,2792806,1381171162.145639,USD,28.314933883294916,0.8243,14.757065293053037,2.07451312447079,Utilities,Utilities,america,1.65
399,NASDAQ:QNST,QNST,"QuinStreet, Inc.",quinstreet,stock,['common'],1.8945200914111597,14.51,100,1,false,0,USD,-4.4766293614219865,1018688,826372440.5859118,USD,185.0765306122449,0.0784,,0.0,Commercial services,Commercial Services,america,1.166667
400,NASDAQ:GLBE,GLBE,Global-E Online Ltd.,global-e-online,stock,['common'],1.8936590235232331,32.78,100,1,false,0,USD,-5.5331412103746445,2627767,5554089846.280115,USD,,-0.3658,50.78703080855643,0.0,Retail trade,Retail Trade,america,1.2
401,NYSE:SRL,SRL,Scully Royalty Ltd.,scully-royalty-ltd,stock,['common'],1.8886906885479844,5.32,100,1,false,0,USD,-6.666666666666665,5294,78854374.66666667,USD,,-1.0218,-1568.1034482758625,4.56140350877193,Non-energy minerals,Non-Energy Minerals,america,
402,NASDAQ:GTEC,GTEC,Greenland Technologies Holding Corporation,greenland,stock,['common'],1.8842449033634967,1.5,100,1,false,0,USD,-3.2258064516129057,335848,26091338.709677417,USD,1.309814879497031,1.1452,,0.0,Producer manufacturing,Producer Manufacturing,america,
403,NASDAQ:SYBX,SYBX,"Synlogic, Inc.",synlogic,stock,['common'],1.883097057505213,1.38,100,1,false,0,USD,-1.42857142857143,86965,16144508.614285713,USD,,-0.088,98.68942304828285,0.0,Health technology,Health Technology,america,
404,NASDAQ:QRHC,QRHC,Quest Resource Holding Corporation,quest-resource-holding,stock,['common'],1.8827732736521452,1.96,100,1,false,0,USD,-4.15647921760391,154455,40536364.4205379,USD,,-1.1928,-305.99046970728386,0.0,Industrial services,Industrial Services,america,1.0
405,NYSE:TWLO,TWLO,Twilio Inc.,twilio,stock,['common'],1.8790472995805765,92.44,100,1,false,0,USD,-6.313975879193275,7864272,14113205083.797302,USD,758.9490968801313,0.1218,,0.0,Technology services,Technology Services,america,1.431034
406,NASDAQ:SFD,SFD,"Smithfield Foods, Inc.",smithfield-foods,stock,['common'],1.8747328068114888,25.17,100,1,false,0,USD,-1.4101057579318428,1360742,9894647728.700354,USD,,,,0.0,Consumer non-durables,Consumer Non-Durables,america,1.214286
407,NASDAQ:LNW,LNW,"Light & Wonder, Inc.",scientific-games,stock,['common'],1.8739051728102412,84.0,100,1,false,0,USD,6.517879786964241,2868640,7051513970.7329445,USD,21.26313124920896,3.9505,18.772736838940503,0.0,Consumer services,Consumer Services,america,1.34
408,NYSE:TSQ,TSQ,"Townsquare Media, Inc.",townsquare-media,stock,['common'],1.8726236355068393,6.72,100,1,false,0,USD,1.204819277108435,116036,109882118.45783132,USD,3.331515542114917,2.0171,,11.9728915662651,Consumer services,Consumer Services,america,1.0
409,NASDAQ:MLGO,MLGO,"MicroAlgo, Inc.",microalgo,stock,['common'],1.8682788231370333,10.5,100,1,false,0,USD,14.130434782608706,1106334,130593826.4673913,USD,0.21049086469647216,49.8834,,0.0,Technology services,Technology Services,america,
410,NASDAQ:IPM,IPM,Intelligent Protection Management Corp.,paltalk,stock,['common'],1.8678356235723899,1.91,100,1,false,0,USD,0.0,97555,17642645.000000004,USD,,,,0.0,Technology services,Technology Services,america,1.0
411,NYSE:TDS,TDS,"Telephone and Data Systems, Inc.",telephone-and-data-systems,stock,['common'],1.8665654588058604,38.69,100,1,false,0,USD,-0.15483870967742522,2368313,4147880183.8689027,USD,,-1.0343,78.68828813978406,0.412903225806452,Communications,Communications,america,1.25
412,NASDAQ:JKHY,JKHY,"Jack Henry & Associates, Inc.",henry-jack-and-associates,stock,['common'],1.8623432393586914,158.52,100,1,false,0,USD,-1.8816538747214606,1114464,11542790026.97425,USD,26.98258693765,5.8749,13.323174260252316,1.39886110423372,Technology services,Technology Services,america,1.833333
413,NASDAQ:ICUI,ICUI,"ICU Medical, Inc.",icu-medical,stock,['common'],1.8621282541305582,108.1,100,1,false,0,USD,-4.209127159946832,638121,2668525725.643775,USD,,-1.523,47.84960964251472,0.0,Health technology,Health Technology,america,1.2
414,NYSE:BLND,BLND,"Blend Labs, Inc.",blend,stock,['common'],1.8615448417182578,2.82,100,1,false,0,USD,3.296703296703291,5399091,728696424.8791208,USD,,-0.157,67.61551155115511,0.0,Technology services,Technology Services,america,1.285714
415,NASDAQ:RVYL,RVYL,Ryvyl Inc.,ryvyl,stock,['common'],1.8600219181914295,0.3234,10000,1,false,0,USD,5.755395683453238,5500077,7791480.129496404,USD,,-3.8647,56.12881987013577,0.0,Technology services,Technology Services,america,
416,NASDAQ:GT,GT,The Goodyear Tire & Rubber Company,goodyear-tire-and-rubber,stock,['common'],1.8597534720256192,8.315,100,1,false,0,USD,-0.5382775119617217,16948164,2375622147.7846885,USD,5.858934611048477,1.4192,,0.0,Consumer durables,Consumer Durables,america,1.409091
417,NYSE:CRD.A,CRD.A,Crawford & Company,crawford-and-company,stock,['common'],1.8597363815411416,9.26,100,1,false,0,USD,2.094818081587646,113594,455758422.7210585,USD,13.385371494651634,0.6918,50.29328698674777,3.08710033076075,Finance,Finance,america,1.0
418,NASDAQ:EDTK,EDTK,Skillful Craftsman Education Technology Limited,skillful-craftsman-education-technology-limited,stock,['common'],1.856392625056672,0.992,10000,1,false,0,USD,-0.47155613524631657,9827,15802015.57941206,USD,,-0.2793,8.635917566241423,0.0,Commercial services,Commercial Services,america,
419,NASDAQ:BBGI,BBGI,"Beasley Broadcast Group, Inc.",beasley-broadcast,stock,['common'],1.8553642185123318,4.2846,100,1,false,0,USD,-0.3581395348837125,9880,7688376.914093023,USD,,-5.1843,87.40849585893669,0.0,Consumer services,Consumer Services,america,
420,AMEX:CMCL,CMCL,Caledonia Mining Corporation Plc,caledonia-mining-plc,stock,['common'],1.8539737091685113,21.37,100,1,false,0,USD,-8.51883561643835,293030,412329515.5642124,USD,16.12343443488758,1.3254,707.6782449725778,2.3972602739726,Non-energy minerals,Non-Energy Minerals,america,1.0
421,NYSE:HUBS,HUBS,"HubSpot, Inc.",hubspot,stock,['common'],1.8536373302384492,420.79,100,1,false,0,USD,-6.432891576981234,1994217,22172732808.878056,USD,,-0.2261,58.68055555555556,0.0,Technology services,Technology Services,america,1.175676
422,NASDAQ:TEAM,TEAM,Atlassian Corporation,atlassian,stock,['common'],1.8524898930440765,159.28,100,1,false,0,USD,-5.224324645959777,5298278,41930929675.07558,USD,,-0.982,15.198618307426592,0.0,Technology services,Technology Services,america,1.274194
423,NASDAQ:WENN,WENN,Wen Acquisition Corp,,stock,['common'],1.8499118020826089,10.21,100,1,false,0,USD,0.1962708537782272,117038,306453150.0,USD,,,,0.0,Finance,Finance,america,
424,NASDAQ:REAX,REAX,"The Real Brokerage, Inc.",the-real-brokerage,stock,['common'],1.8479587826592683,4.09,100,1,false,0,USD,3.807106598984769,1811780,843358000.0,USD,,-0.064,64.81583287520615,0.0,Commercial services,Commercial Services,america,1.0
425,NASDAQ:SBGI,SBGI,"Sinclair, Inc.",sinclair-broadcast-group,stock,['common'],1.8472586384921215,12.56,100,1,false,0,USD,5.324947589098531,1009733,873818628.2398323,USD,15.723585378067103,0.7988,,8.38574423480084,Consumer services,Consumer Services,america,2.0
426,NASDAQ:EJH,EJH,E-Home Household Service Holdings Limited,e-home-household-service-limited,stock,['common'],1.842658796686475,1.395,100,1,false,0,USD,-6.375838926174494,183002,5125021.218120806,USD,,-3524.4625,98.81212251227049,0.0,Consumer services,Consumer Services,america,
427,AMEX:VENU,VENU,Venu Holding Corporation,venu,stock,['common'],1.8404736893403655,15.34,100,1,false,0,USD,2.2666666666666657,67979,581395567.0466667,USD,,-0.8738,,0.0,Consumer services,Consumer Services,america,1.0
428,NASDAQ:GNLN,GNLN,"Greenlane Holdings, Inc.",greenlane,stock,['common'],1.8367152734475627,4.01,100,1,false,0,USD,23.006134969325153,293380,5559118.352760738,USD,,-5850.4725,92.53531373643298,0.0,Distribution services,Distribution Services,america,
429,NASDAQ:XAIR,XAIR,"Beyond Air, Inc.",beyond-air,stock,['common'],1.8255600946391985,3.16,100,1,false,0,USD,5.3333333333333375,218745,14661574.186666667,USD,,-15.7316,56.68660036783736,0.0,Health technology,Health Technology,america,1.0
430,NASDAQ:DJCO,DJCO,Daily Journal Corp. (S.C.),daily-journal-corporation,stock,['common'],1.819000386759919,408.7,100,1,false,0,USD,-0.6103937161061237,90301,562954005.7428079,USD,5.327622032135195,76.7134,375.36761744238646,0.0,Consumer services,Consumer Services,america,
431,NASDAQ:MU,MU,"Micron Technology, Inc.",micron-technology,stock,['common'],1.8176045156613432,123.72,100,1,false,0,USD,4.062578854403228,35039603,138458159391.85464,USD,22.330920708264895,5.5403,,0.386912271847927,Electronic technology,Electronic Technology,america,1.280488
432,NYSE:JEF,JEF,Jefferies Financial Group Inc.,jefferies-financial,stock,['common'],1.814289800920032,58.89,100,1,false,0,USD,0.7010943912448764,2401173,12147841613.423904,USD,22.321191676458326,2.6383,45.16892263673381,2.56497948016416,Finance,Finance,america,1.8
433,NASDAQ:DH,DH,Definitive Healthcare Corp.,definitive-healthcare,stock,['common'],1.8120231138351657,3.52,100,1,false,0,USD,-8.80829015544041,882076,501535109.8031088,USD,,-2.6598,23.58872705334827,0.0,Technology services,Technology Services,america,1.846154
434,NYSE:ULS,ULS,UL Solutions Inc.,ul-solutions,stock,['common'],1.8107323079855966,66.23,100,1,false,0,USD,-0.6152460984393706,2142815,13304466963.45108,USD,40.80966171668002,1.6229,21.111940298507456,0.76530612244898,Commercial services,Commercial Services,america,1.653846
435,NYSE:XPOF,XPOF,"Xponential Fitness, Inc.",xponential-fitness,stock,['common'],1.8080379007528151,7.41,100,1,false,0,USD,4.513399153737662,1847654,359488760.9026798,USD,,-1.7553,-28.36770513383064,0.0,Consumer services,Consumer Services,america,1.444444
436,NYSE:DSX,DSX,Diana Shipping inc.,diana-shipping,stock,['common'],1.8079381415513125,1.55,100,1,false,0,USD,-0.6410256410256416,362228,179445829.9679487,USD,11.886503067484664,0.1304,23.95437262357413,6.73076923076923,Transportation,Transportation,america,1.5
437,NASDAQ:FPAY,FPAY,"FlexShopper, Inc.",flexshopper,stock,['common'],1.8069520011768834,0.6793,10000,1,false,0,USD,-5.757491675915647,323042,14578789.222114317,USD,,-0.2215,28.91527599486521,0.0,Finance,Finance,america,
438,NYSE:NRDY,NRDY,Nerdy Inc.,nerdy,stock,['common'],1.8067061103785333,1.27,100,1,false,0,USD,-0.7812500000000007,886473,233887341.39062497,USD,,-0.3822,-15.085817524841907,0.0,Technology services,Technology Services,america,2.0
439,NASDAQ:SNDK,SNDK,Sandisk Corporation,sandisk,stock,['common'],1.805745356906661,43.37,100,1,false,0,USD,-2.187640956247194,3095179,6301658506.762967,USD,,,,0.0,Electronic technology,Electronic Technology,america,1.416667
440,NYSE:GDDY,GDDY,GoDaddy Inc.,godaddy,stock,['common'],1.8016886118367545,135.77,100,1,false,0,USD,1.8147731533558427,4309597,19345622400.853546,USD,24.194956785173304,5.6115,-55.11877149484123,0.0,Technology services,Technology Services,america,1.421053
441,NASDAQ:ADV,ADV,Advantage Solutions Inc.,advantage-solutions,stock,['common'],1.8016222991037139,1.885,100,1,false,0,USD,2.4456521739130395,1884647,614409859.375,USD,,-1.0336,-81.07918710581642,0.0,Commercial services,Commercial Services,america,1.666667
442,NASDAQ:FLNC,FLNC,"Fluence Energy, Inc.",fluence-energy,stock,['common'],1.8009912976586673,9.14,100,1,false,0,USD,-0.5440696409140254,5362799,1665473057.062024,USD,,-0.2955,24.636572302983936,0.0,Producer manufacturing,Producer Manufacturing,america,1.85
443,NYSE:MTUS,MTUS,Metallus Inc.,timkensteel,stock,['common'],1.7991254691877532,15.29,100,1,false,0,USD,-1.7983301220295511,629394,639526587.933847,USD,,-0.5259,-145.12613694868713,0.0,Non-energy minerals,Non-Energy Minerals,america,1.5
444,NYSE:EFX,EFX,"Equifax, Inc.",equifax,stock,['common'],1.7959825479019256,239.9,100,1,false,0,USD,0.03752971102122656,1871796,29698992639.6418,USD,46.912276584927056,5.1138,9.094400000000007,0.696384637838289,Commercial services,Commercial Services,america,1.444444
445,NYSE:SVV,SVV,"Savers Value Village, Inc.",savers-value-village,stock,['common'],1.7901028425451184,11.04,100,1,false,0,USD,-0.9865470852018046,1878813,1717338010.288789,USD,53.670393777345645,0.2057,-7.757847533632291,0.0,Retail trade,Retail Trade,america,1.388889
