,ticker,name,description,logoid,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
415,NYSE:IONQ,IONQ,"IonQ, Inc.",ionq,stock,['common'],13.06447717942527,44.94,100,1,false,0,USD,7.3835125448028585,35559513,13339888832.385662,USD,,-2.0174,-154.69006438580985,0.0,Electronic technology,Electronic Technology,america,1.4375,1.7089121445413458
416,NASDAQ:AVAH,AVAH,Aveanna Healthcare Holdings Inc.,aveanna-healthcare,stock,['common'],13.049354522999499,6.83,100,1,false,0,USD,11.23778501628665,2041516,1426762227.3452768,USD,90.82446808510637,0.0752,,0.0,Health services,Health Services,america,1.944444,1.0262424964617156
417,NYSE:NRGV,NRGV,"Energy Vault Holdings, Inc.",energy-vault,stock,['common'],13.043478260869577,1.42,100,1,false,0,USD,-2.0689655172413812,2135986,221582907.95862073,USD,,-0.962,-59.37707090788601,0.0,Producer manufacturing,Producer Manufacturing,america,2.0,0.7692900011813145
418,NASDAQ:USIO,USIO,"Usio, Inc.",usio,stock,['common'],13.043478260869577,1.455,100,1,false,0,USD,-6.730769230769229,420606,38551360.086538464,USD,13.883587786259541,0.1048,,0.0,Finance,Finance,america,1.4,3.985815777578353
419,NASDAQ:ECOR,ECOR,"electroCore, Inc.",electrocore,stock,['common'],12.98076923076923,4.31,100,1,false,0,USD,-6.70995670995672,222084,32684645.24458874,USD,,-1.7004,22.50831700314452,0.0,Health technology,Health Technology,america,1.0,2.050290671105437
420,NASDAQ:TAOP,TAOP,Taoping Inc.,taoping,stock,['common'],12.980304411480345,3.76,100,1,false,0,USD,-3.8363171355498813,13807,3346400.0,USD,,-1.5279,92.92815684967648,0.0,Technology services,Technology Services,america,,0.3861147465798576
421,NASDAQ:LEDS,LEDS,SemiLEDS Corporation,semileds,stock,['common'],12.950617283950615,1.806,100,1,false,0,USD,11.481481481481477,40514,14849661.08888889,USD,,-0.069,85.01628664495115,0.0,Electronic technology,Electronic Technology,america,,1.5847695641629442
422,NASDAQ:TIRX,TIRX,TIAN RUIXIANG Holdings Ltd,tian-ruixiang-ltd,stock,['common'],12.926829268292694,0.84,10000,1,false,0,USD,-4.545454545454549,52448,102318010.77272728,USD,,,,0.0,Finance,Finance,america,,2.1994003312855135
423,NASDAQ:ABAT,ABAT,American Battery Technology Company,american-battery-technology-company,stock,['common'],12.903225806451625,2.25,100,1,false,0,USD,4.651162790697678,5656246,208178773.95348838,USD,,-0.8471,-21.326267545116,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,1.0082895228069144
424,NASDAQ:BLNE,BLNE,"Beeline Holdings, Inc.",beeline,stock,['common'],12.903225806451612,1.96,100,1,false,0,USD,-2.970297029702973,682412,17760377.960396037,USD,,,,0.0,Commercial services,Commercial Services,america,1.0,0.6148647424970298
425,NASDAQ:CHCI,CHCI,"Comstock Holding Companies, Inc.",comstock-holding-companies,stock,['common'],12.884654460072694,14.75,100,1,false,0,USD,7.742878013148287,28923,148502173.61212566,USD,9.430343328431686,1.5641,88.96943336957835,0.0,Consumer durables,Consumer Durables,america,,3.3462139179730435
426,NASDAQ:CYCN,CYCN,"Cyclerion Therapeutics, Inc.",cyclerion-therapeutics,stock,['common'],12.857142857142856,2.17,100,1,false,0,USD,-5.289804469273742,13347,7242235.776012571,USD,,-0.7426,85.69584898391601,0.0,Health technology,Health Technology,america,,0.31038091251569694
427,AMEX:CTGO,CTGO,"Contango ORE, Inc.",contango-ore,stock,['common'],12.853598014888338,22.29,100,1,false,0,USD,12.010050251256285,314116,279817258.49698496,USD,,-3.7071,37.926357562666404,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,4.330334925591238
428,NASDAQ:USAR,USAR,"USA Rare Earth, Inc.",usa-rare-earth,stock,['common'],12.845528455284562,15.44,100,1,false,0,USD,-5.043050430504318,10928976,1487619495.4095938,USD,19.134960961705293,0.8069,160.6266149870801,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,1.5704587679520579
429,NASDAQ:XWEL,XWEL,"XWELL, Inc.",xwell,stock,['common'],12.844036697247695,1.195,100,1,false,0,USD,4.8245614035087865,15197,6879259.644736843,USD,,-3.8036,35.81505231184611,0.0,Consumer services,Consumer Services,america,,1.1165808248164955
430,NASDAQ:BLIV,BLIV,BeLive Holdings,belive,stock,['common'],12.840466926070043,2.775,100,1,false,0,USD,2.022058823529401,9666,30149825.55,USD,,-0.4095,-157.22361809045222,0.0,Technology services,Technology Services,america,,0.27083899565973923
431,NASDAQ:IOVA,IOVA,"Iovance Biotherapeutics, Inc.",iovance-biotherapeutics,stock,['common'],12.820512820512832,1.97,100,1,false,0,USD,-6.63507109004739,15403886,712852171.7962086,USD,,-1.2267,27.103636795816506,0.0,Health technology,Health Technology,america,1.541667,0.8048994641045886
432,NASDAQ:ADD,ADD,"Color Star Technology Co., Ltd.",color-star-technology-co-ltd,stock,['common'],12.799999999999981,0.575,10000,1,false,0,USD,-2.723735408560312,235539,16953617.704280153,USD,,-35.5873,85.46448556140996,0.0,Technology services,Technology Services,america,,0.6971703418676928
433,NASDAQ:FTRE,FTRE,Fortrea Holdings Inc.,fortrea,stock,['common'],12.778235779060171,6.39,100,1,false,0,USD,-2.8875379939209784,1852186,580212012.6246201,USD,,-11.4193,-283.9969063151523,0.0,Commercial services,Commercial Services,america,2.0,0.9210674258576641
434,NASDAQ:MBX,MBX,"MBX Biosciences, Inc.",mbx-biosciences,stock,['common'],12.754158964879842,11.26,100,1,false,0,USD,-7.401315789473687,335988,378266951.93914473,USD,,-2.305,,0.0,Health technology,Health Technology,america,1.0,0.6246641845294159
435,NASDAQ:MJID,MJID,Majestic Ideal Holdings Ltd,,stock,['common'],12.73885350318471,1.57,100,1,false,0,USD,-11.299435028248585,147537,,USD,,,,,Distribution services,Distribution Services,america,,0.06493142694355168
436,NASDAQ:ALMU,ALMU,"Aeluma, Inc.",aeluma,stock,['common'],12.718204488778058,20.26,100,1,false,0,USD,-1.6982047549733037,310054,320016159.5817565,USD,,-0.2675,,0.0,Commercial services,Commercial Services,america,1.0,0.8972838161374724
437,NASDAQ:ROMA,ROMA,Roma Green Finance Limited,roma-green-finance-limited,stock,['common'],12.694444444444448,2.62,100,1,false,0,USD,3.9682539682539715,11768,156059176.10317463,USD,,-0.2761,-285.61452513966486,0.0,Commercial services,Commercial Services,america,,0.1260036768917951
438,NASDAQ:CLNE,CLNE,Clean Energy Fuels Corp.,clean-energy-fuels,stock,['common'],12.682926829268304,2.06,100,1,false,0,USD,-10.043668122270741,2245853,451735775.38864636,USD,,-0.9116,-156.71641791044775,0.0,Utilities,Utilities,america,1.25,1.192307910790631
439,NASDAQ:MCRB,MCRB,"Seres Therapeutics, Inc.",seres-therapeutics,stock,['common'],12.667140825035553,14.53,100,1,false,0,USD,2.2519352568613544,122718,127203902.40675579,USD,,-7.9184,66.55346613276564,0.0,Health technology,Health Technology,america,1.5,0.9850767115304497
440,NASDAQ:SCNX,SCNX,"Scienture Holdings, Inc.",scienture,stock,['common'],12.62439024390246,2.12,100,1,false,0,USD,0.9523809523809532,117784,27806826.55238095,USD,,-3.7887,86.73261779279674,0.0,Commercial services,Commercial Services,america,,0.8597478946819049
441,AMEX:BURU,BURU,"Nuburu, Inc.",nuburu-inc,stock,['common'],12.62235960844925,0.197,10000,1,false,0,USD,-7.5551384326607245,5654561,14567466.832473017,USD,,-9.573,60.260199591518194,0.0,Electronic technology,Electronic Technology,america,,0.9161625450706361
442,NASDAQ:OMEX,OMEX,"Odyssey Marine Exploration, Inc.",odyssey-marine-exploration,stock,['common'],12.578616352201255,1.6,100,1,false,0,USD,-3.6144578313252915,3647696,50136860.72289157,USD,,-0.1035,90.27803869998121,0.0,Process industries,Process Industries,america,,1.6293095770204609
443,NYSE:SRFM,SRFM,Surf Air Mobility Inc.,surf-air-mobility,stock,['common'],12.565756823821342,4.12,100,1,false,0,USD,3.2581453634085182,2456625,138893494.726817,USD,,-4.2666,83.01269290184898,0.0,Transportation,Transportation,america,2.0,0.918769019121765
444,AMEX:MPU,MPU,Mega Matrix Inc.,mega-matrix,stock,['common'],12.556210787085655,3.82,100,1,false,0,USD,-3.2911392405063378,891935,220013065.37215188,USD,,,,0.0,Technology services,Technology Services,america,,0.5533045077070328
445,NASDAQ:ABLV,ABLV,Able View Global Inc.,able-view-global,stock,['common'],12.499999999999998,0.97005,10000,1,false,0,USD,-1.116207951070338,11330,47910693.35948012,USD,,-0.1743,-361.7117117117117,0.0,Retail trade,Retail Trade,america,,2.0105050218263125
446,NASDAQ:XTKG,XTKG,"X3 Holdings Co., Ltd.",x3-co-ltd,stock,['common'],12.49360831770922,1.91,100,1,false,0,USD,3.2432432432432337,53220,183472418.47027025,USD,,-5.5777,30.015433066914266,0.0,Technology services,Technology Services,america,,0.06937987790601569
447,NASDAQ:OPXS,OPXS,"Optex Systems Holdings, Inc.",optex-systems,stock,['common'],12.44899598393575,12.84,100,1,false,0,USD,-6.140350877192981,91143,88761882.8508772,USD,18.104906937394244,0.7092,36.410848240046164,0.0,Electronic technology,Electronic Technology,america,,1.7014798317617783
448,NASDAQ:BOOM,BOOM,DMC Global Inc.,dmc-global,stock,['common'],12.448132780082986,6.1,100,1,false,0,USD,4.273504273504273,369748,125545746.47863248,USD,,-8.6378,-1438.3638053920051,0.0,Industrial services,Industrial Services,america,1.666667,1.7337157609799074
449,NYSE:AMBQ,AMBQ,"Ambiq Micro, Inc.",,stock,['common'],12.444690265486727,36.39,100,1,false,0,USD,-7.803394983531792,286118,641776441.74,USD,,,,0.0,Electronic technology,Electronic Technology,america,,
450,NASDAQ:LIXT,LIXT,"Lixte Biotechnology Holdings, Inc.",lixte-biotechnology,stock,['common'],12.444444444444436,4.98,100,1,false,0,USD,3.1055900621118084,117160,22715586.409937892,USD,,-1.2852,29.816513761467895,0.0,Health technology,Health Technology,america,,0.8602150537634409
451,NASDAQ:WFF,WFF,WF Holding Limited,wf-limited,stock,['common'],12.432432432432432,0.9321,10000,1,false,0,USD,-5.543169841913252,391828,23479599.0,USD,,,,0.0,Process industries,Process Industries,america,,0.49406128570072194
452,NASDAQ:MNTK,MNTK,"Montauk Renewables, Inc.",montauk-renewables,stock,['common'],12.429378531073445,1.83,100,1,false,0,USD,3.3898305084745792,336556,260329588.33898312,USD,97.86096256684492,0.0187,-85.90806330067822,0.0,Process industries,Process Industries,america,2.0,1.7212349711069865
453,NASDAQ:RAIN,RAIN,"Rain Enhancement Technologies Holdco, Inc.",rain-enhancement-technologies-holdco,stock,['common'],12.42424242424243,3.45,100,1,false,0,USD,4.8632218844984845,11559,26173471.13981763,USD,,,,0.0,Finance,Finance,america,,2.7006378355645895
454,NASDAQ:XERS,XERS,"Xeris Biopharma Holdings, Inc.",xeris-pharmaceuticals,stock,['common'],12.407680945347131,7.2,100,1,false,0,USD,5.263157894736847,5057986,1162658631.5789473,USD,,-0.2125,49.58481613285884,0.0,Health technology,Health Technology,america,1.2,1.2474845839162487
455,NASDAQ:DHAI,DHAI,"DIH Holding US, Inc.",dih-us,stock,['common'],12.40632805995005,0.2496,10000,1,false,0,USD,-7.211895910780679,469026,11815140.75836431,USD,,-0.3202,,0.0,Health technology,Health Technology,america,,0.3868977772923722
456,NASDAQ:ABTS,ABTS,Abits Group Inc,abits,stock,['common'],12.403100775193787,4.01,100,1,false,0,USD,-0.24875621890546734,15281,9504950.880597014,USD,,-0.3837,92.77346692782884,0.0,Technology services,Technology Services,america,,0.5690972131703125
457,NASDAQ:XELB,XELB,"Xcel Brands, Inc",xcel-brands,stock,['common'],12.359550561797755,1.0049,100,1,false,0,USD,-6.084112149532725,904235,4785696.315327102,USD,,-8.0121,26.447259708069403,0.0,Consumer non-durables,Consumer Non-Durables,america,1.0,0.34817597045770776
458,AMEX:MGLD,MGLD,"The Marygold Companies, Inc.",the-marygold-companies,stock,['common'],12.357723577235781,0.738,10000,1,false,0,USD,-10.998552821997112,23453,31613522.301013026,USD,,-0.1527,-229.8056155507559,0.0,Miscellaneous,Miscellaneous,america,,2.697638574172696
459,NASDAQ:TNDM,TNDM,"Tandem Diabetes Care, Inc.",tandem-diabetes-care,stock,['common'],12.300000000000004,10.115,100,1,false,0,USD,-9.928762243989315,3141772,683465116.9029385,USD,,-3.091,-47.675696335578806,0.0,Health technology,Health Technology,america,1.76087,0.9847403380073446
460,NASDAQ:HBIO,HBIO,"Harvard Bioscience, Inc.",harvard-bioscience,stock,['common'],12.297872340425549,0.479,10000,1,false,0,USD,-9.245926487305809,911893,21178385.11557408,USD,,-1.3186,-549.8767865943814,0.0,Health technology,Health Technology,america,1.5,1.9690817884556375
461,NASDAQ:BIVI,BIVI,BioVie Inc.,,stock,['common'],12.290227048371177,1.79,100,1,false,0,USD,7.185628742514977,812349,3329554.347305389,USD,,-21.0395,78.12032029950082,0.0,Health technology,Health Technology,america,1.0,1.5174055890878912
462,NYSE:OPAD,OPAD,Offerpad Solutions Inc.,offerpad-solutions,stock,['common'],12.280701754385976,1.24,100,1,false,0,USD,6.896551724137938,746476,37923614.82758621,USD,,-2.0627,15.546184081231582,0.0,Technology services,Technology Services,america,2.0,0.4556158241042985
463,NYSE:EAF,EAF,GrafTech International Ltd.,graftech-international,stock,['common'],12.280701754385976,1.18,100,1,false,0,USD,-7.086614173228353,1423407,304618680.8031496,USD,,-0.8193,26.21577809798271,0.0,Producer manufacturing,Producer Manufacturing,america,2.0,0.7403758504670759
464,NASDAQ:SMXT,SMXT,Solarmax Technology Inc.,solarmax-technology,stock,['common'],12.234693877551033,0.99,100,1,false,0,USD,-4.807692307692312,1368645,46933526.85576923,USD,,-0.376,13.642627468994032,0.0,Industrial services,Industrial Services,america,,0.040456067782181866
465,AMEX:ATNM,ATNM,"Actinium Pharmaceuticals, Inc. (Delaware)",actinium-pharmaceuticals,stock,['common'],12.179856115107913,1.47,100,1,false,0,USD,-4.545454545454549,431608,45857957.72727273,USD,,-1.3169,13.13897500164897,0.0,Health technology,Health Technology,america,1.0,2.4566102707856055
466,NASDAQ:ICU,ICU,SeaStar Medical Holding Corporation,seastar-medical,stock,['common'],12.177328843995511,0.778,10000,1,false,0,USD,0.19317450096587985,1076913,17259541.75144881,USD,,-3.2984,86.9718574108818,0.0,Health technology,Health Technology,america,1.0,0.44382885862476124
467,NASDAQ:CLIK,CLIK,Click Holdings Limited,click-limited,stock,['common'],12.158227848101268,0.3236,10000,1,false,0,USD,-2.8228228228228285,1460355,5785968.0,USD,,,,0.0,Commercial services,Commercial Services,america,,0.29978039239514753
468,NASDAQ:MWYN,MWYN,"Marwynn Holdings, Inc.",marwynn,stock,['common'],12.149532710280363,1.07,100,1,false,0,USD,-5.309734513274321,112185,18247785.35,USD,,,,0.0,Retail trade,Retail Trade,america,,0.010499497065807752
469,NASDAQ:PRME,PRME,"Prime Medicine, Inc.",prime-medicine,stock,['common'],12.13872832369942,3.51,100,1,false,0,USD,-7.265521796565398,4740086,625468024.9141347,USD,,-1.5985,24.896635970682205,0.0,Health technology,Health Technology,america,1.363636,1.0350189468353603
470,NASDAQ:HTFL,HTFL,"Heartflow, Inc.",,stock,['common'],12.133003183586842,29.99,100,1,false,0,USD,4.313043478260864,1134231,2434239956.12,USD,,,,0.0,Health technology,Health Technology,america,,
471,NASDAQ:LEE,LEE,"Lee Enterprises, Incorporated",lee-enterprises,stock,['common'],12.125000000000007,4.14,100,1,false,0,USD,-5.132905591200738,28972,25751064.679193404,USD,,-6.8152,-127.21877708875107,0.0,Consumer services,Consumer Services,america,,0.9307944136914029
472,NASDAQ:INTZ,INTZ,Intrusion Inc.,intrusion,stock,['common'],12.121212121212132,1.81,100,1,false,0,USD,7.100591715976338,373032,36010124.5739645,USD,,-1.2153,85.5937125854977,0.0,Technology services,Technology Services,america,1.5,1.0893512637434841
473,NASDAQ:PXLW,PXLW,"Pixelworks, Inc.",pixelworks,stock,['common'],12.103529411764711,8.525,100,1,false,0,USD,-6.779661016949144,61498,44722569.491525434,USD,,-6.382,-37.783630907403,0.0,Electronic technology,Electronic Technology,america,1.0,0.7826602660367851
474,NASDAQ:AYRO,AYRO,"AYRO, Inc.",ayro,stock,['common'],12.103296433395903,6.14,100,1,false,0,USD,4.42176870748299,27485,3876722.904761905,USD,,-17.7333,86.88518649447772,0.0,Producer manufacturing,Producer Manufacturing,america,,0.27510419627736027
475,NASDAQ:AMCX,AMCX,AMC Networks Inc.,amc-networks,stock,['common'],12.088455772113933,6.76,100,1,false,0,USD,3.5222052067381244,1388618,303708416.5267993,USD,,-4.3684,-432.6024059692402,0.0,Consumer services,Consumer Services,america,2.3125,1.5510753003452065
476,AMEX:MMA,MMA,Mixed Martial Arts Group Limited,alta-global-limited,stock,['common'],12.07617278216442,0.8791,10000,1,false,0,USD,-4.445652173913048,361443,11464526.8319,USD,,,,0.0,Consumer services,Consumer Services,america,,0.49819319629550457
477,NASDAQ:GAIA,GAIA,"Gaia, Inc.",gaia-new,stock,['common'],12.071156289707753,4.38,100,1,false,0,USD,6.053268765133172,26324,109818157.68523002,USD,,-0.2207,5.884861407249458,0.0,Commercial services,Commercial Services,america,1.0,0.900329021622398
478,NASDAQ:OSRH,OSRH,"OSR Holdings, Inc.",osr,stock,['common'],12.061910692047674,0.5896,10000,1,false,0,USD,-2.367941712204004,208278,11365707.191256832,USD,,-1.9976,-12743.037974683542,0.0,Health technology,Health Technology,america,,0.19753541193898116
479,NASDAQ:RUN,RUN,Sunrun Inc.,sunrun,stock,['common'],12.038664323374332,11.6,100,1,false,0,USD,-2.109704641350211,13996971,2676497949.535865,USD,,-11.6154,-82.13092904743236,0.0,Electronic technology,Electronic Technology,america,1.576923,0.9536858217578287
480,NASDAQ:GRPN,GRPN,"Groupon, Inc.",groupon,stock,['common'],12.032151125575997,31.67,100,1,false,0,USD,-3.9721043056397676,2350402,1280290877.4423895,USD,,-0.2647,76.98260869565217,0.0,Retail trade,Retail Trade,america,1.666667,1.3023674098126297
481,NASDAQ:ZSPC,ZSPC,"zSpace, Inc.",zspace,stock,['common'],12.022222222222231,2.29,100,1,false,0,USD,-4.583333333333329,69190,53822466.35416668,USD,,-0.6369,34.50899742930591,0.0,Technology services,Technology Services,america,1.0,0.8086751122315763
482,NASDAQ:CRE,CRE,Cre8 Enterprise Limited,,stock,['common'],11.988304093567256,7.29,100,1,false,0,USD,9.954751131221721,1325599,,USD,,,,,Commercial services,Commercial Services,america,,0.7662749293163448
483,AMEX:CTM,CTM,"Castellum, Inc.",castellum,stock,['common'],11.965811965811977,1.18,100,1,false,0,USD,-7.812500000000007,4873107,107160620.484375,USD,,-0.0908,73.6735285590026,0.0,Process industries,Process Industries,america,1.0,2.027355510304506
484,NASDAQ:IINN,IINN,Inspira Technologies Oxy B.H.N. Ltd.,inspira-technologies-oxy,stock,['common'],11.946902654867257,1.2,100,1,false,0,USD,7.623318385650221,271457,30743131.479820628,USD,,-0.597,39.23045602605863,0.0,Health technology,Health Technology,america,1.0,1.1087955918904182
485,NASDAQ:HOLO,HOLO,MicroCloud Hologram Inc.,microcloud-hologram,stock,['common'],11.936936936936922,4.44,100,1,false,0,USD,-3.2679738562091387,1362268,20990911.58169935,USD,,-453.508,82.87201256911504,0.0,Electronic technology,Electronic Technology,america,,1.722976814331643
486,NASDAQ:PACB,PACB,"Pacific Biosciences of California, Inc.",pacific-biosciences,stock,['common'],11.926829268292687,1.26,100,1,false,0,USD,-6.666666666666672,8596964,378467008.2666667,USD,,-2.2719,-51.90558972987429,0.0,Health technology,Health Technology,america,1.653846,1.2006105612778024
487,NASDAQ:AMIX,AMIX,"Autonomix Medical, Inc.",autonomix-medical,stock,['common'],11.926605504587146,1.115,100,1,false,0,USD,-7.08333333333333,268842,5630624.562500001,USD,,-8.066,50.80987461579743,0.0,Health technology,Health Technology,america,1.0,0.5908976416581057
488,NASDAQ:SGMO,SGMO,"Sangamo Therapeutics, Inc.",sangamo-therapeutics,stock,['common'],11.904761904761903,0.4404,10000,1,false,0,USD,-3.6112934996716914,5691371,132872865.19763626,USD,,-0.2842,79.35643204765019,0.0,Health technology,Health Technology,america,1.416667,0.8209447536445674
489,NASDAQ:IRBT,IRBT,iRobot Corporation,irobot,stock,['common'],11.898016997167149,3.55,100,1,false,0,USD,-5.3333333333333375,1289987,111356034.58666666,USD,,-6.2552,13.630840605324195,0.0,Consumer durables,Consumer Durables,america,2.0,1.0138599191434636
490,NASDAQ:CVV,CVV,CVD Equipment Corporation,cvd-equipment,stock,['common'],11.894847171468236,3.68,100,1,false,0,USD,1.9390581717451603,31194,25325162.637119114,USD,,-0.0104,98.73862947240752,0.0,Electronic technology,Electronic Technology,america,,1.4098218401713805
491,NASDAQ:MYNZ,MYNZ,Mainz Biomed N.V.,mainz-biomed,stock,['common'],11.888111888111899,1.49,100,1,false,0,USD,4.195804195804199,82592,6821001.18881119,USD,,,,0.0,Health technology,Health Technology,america,1.0,0.4272844991932027
492,NASDAQ:PASG,PASG,"Passage Bio, Inc.",,stock,['common'],11.878379101761135,5.9,100,1,false,0,USD,-5.901116427432205,22350,18409738.947368424,USD,,-20.509,33.10348426827757,0.0,Health technology,Health Technology,america,1.0,0.650876717834022
493,NASDAQ:MCVT,MCVT,"Mill City Ventures III, Ltd.",mill-city-ventures-iii-ltd,stock,['common'],11.870503597122305,5.69,100,1,false,0,USD,-5.008347245409012,623957,466263600.8530885,USD,29.712793733681465,0.1915,,0.0,Finance,Finance,america,,0.14997096756159195
494,NASDAQ:HCHL,HCHL,Happy City Holdings Limited,happy-city-limited,stock,['common'],11.858974358974363,3.28,100,1,false,0,USD,-2.6706231454006026,124867,,USD,,,,,Consumer services,Consumer Services,america,,0.7119784833302258
495,NASDAQ:VOR,VOR,Vor Biopharma Inc.,vor-biopharma,stock,['common'],11.827956989247308,1.99,100,1,false,0,USD,-3.864734299516901,5052830,248669449.22222224,USD,,-1.5093,15.10293621329733,0.0,Health technology,Health Technology,america,1.8,1.4366202004523645
496,NASDAQ:ZBAI,ZBAI,ATIF Holdings Limited,,stock,['common'],11.797491039426518,5.846,100,1,false,0,USD,-3.848684210526315,35018,7677680.642763158,USD,,-7.0742,25.393376924699425,0.0,Finance,Finance,america,,1.0479803080974404
497,NASDAQ:BLBX,BLBX,Blackboxstocks Inc.,blackboxstocks,stock,['common'],11.791730474731999,7.1,100,1,false,0,USD,8.562691131498465,57741,25897065.443425074,USD,,-0.9958,12.480224995605548,0.0,Technology services,Technology Services,america,,1.1165707523089061
498,NASDAQ:HYPR,HYPR,"Hyperfine, Inc.",hyperfine,stock,['common'],11.764705882352953,1.3,100,1,false,0,USD,12.068965517241391,526652,101191800.5172414,USD,,-0.5495,6.1966541481734385,0.0,Health technology,Health Technology,america,1.333333,1.6743253287756505
499,NASDAQ:QTRX,QTRX,Quanterix Corporation,quanterix,stock,['common'],11.764705882352942,4.58,100,1,false,0,USD,-3.578947368421051,1129378,212813893.35157895,USD,,-1.8201,-96.95920354939942,0.0,Health technology,Health Technology,america,2.0,1.589599699920969
