,ticker,name,description,logoid,type,typespecs,Perf.Y,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,stock,['common'],5915.922705716412,13.52,100,1,false,0,USD,-3.221188260558347,232049,6685489942.516821,USD,,-0.3142,13.204419889502766,0.0,Health technology,Health Technology,america,,0.6688029255102237
1,NASDAQ:QUBT,QUBT,Quantum Computing Inc.,quantum-computing,stock,['common'],2576.4227642276423,16.46,100,1,false,0,USD,2.0458772473651696,13990842,2631130461.1977687,USD,,-0.4776,-39.97655334114889,0.0,Technology services,Technology Services,america,1.5,0.9501552605592706
2,NASDAQ:DFDV,DFDV,DeFi Development Corp.,janover,stock,['common'],2028.2279346795478,15.08,100,1,false,0,USD,-3.826530612244896,3181860,222290950.47448978,USD,,-0.2584,51.42857142857142,0.0,Finance,Finance,america,1.0,1.4466731759215161
3,NYSE:QBTS,QBTS,D-Wave Quantum Inc.,d-wave-quantum,stock,['common'],1992.7710843373497,17.37,100,1,false,0,USD,2.781065088757411,43656753,5940858841.253255,USD,,-1.0546,-143.95095998149432,0.0,Electronic technology,Electronic Technology,america,1.0,1.0606251823297694
4,NASDAQ:RGTI,RGTI,"Rigetti Computing, Inc.",rigetti-computing-redeemable,stock,['common'],1848.7804878048782,15.98,100,1,false,0,USD,3.4974093264248767,28374935,5157585336.045338,USD,,-0.6999,-33.51774132010682,0.0,Electronic technology,Electronic Technology,america,1.0625,0.8348899419958921
5,NASDAQ:TDUP,TDUP,ThredUp Inc.,thredup,stock,['common'],1325.673717762967,9.84,100,1,false,0,USD,-1.6000000000000014,2141102,1211903088.7199998,USD,,-0.4965,14.924605894448254,0.0,Retail trade,Retail Trade,america,1.2,0.6829776675666167
6,NASDAQ:PRCH,PRCH,"Porch Group, Inc.",porch,stock,['common'],1278.7037037037037,14.89,100,1,false,0,USD,4.859154929577474,1720554,1552563757.4197185,USD,32.09051724137931,0.464,,0.0,Finance,Finance,america,1.166667,0.7009502395133517
7,NASDAQ:MNPR,MNPR,Monopar Therapeutics Inc.,monopar-therapeutics,stock,['common'],1205.5613413872109,31.34,100,1,false,0,USD,-9.552669552669549,30676,191650811.19191918,USD,,-3.9851,-51.31758809234509,0.0,Health technology,Health Technology,america,1.166667,1.5904106677174021
8,AMEX:TGEN,TGEN,Tecogen Inc.,tecogen,stock,['common'],1056.4102564102564,9.02,100,1,false,0,USD,-4.347826086956523,778930,266598515.65217394,USD,,-0.1734,-2.3008849557522044,0.0,Producer manufacturing,Producer Manufacturing,america,,0.8113467931786997
9,NASDAQ:NUTX,NUTX,Nutex Health Inc.,nutex-health,stock,['common'],986.4242424242424,89.63,100,1,false,0,USD,1.9449499545040876,212425,497905052.4626933,USD,7.529212133430777,11.9043,,0.0,Health services,Health Services,america,1.0,1.1806085087179123
10,NASDAQ:DGNX,DGNX,Diginex Limited,diginex-limited,stock,['common'],983.3333333333334,46.15,100,1,false,0,USD,4.648526077097499,20953,1061162162.4499999,USD,,-0.1859,-7.023603914795634,0.0,Technology services,Technology Services,america,,0.3931764105412485
11,AMEX:UAMY,UAMY,United States Antimony Corporation,united-states-antimony,stock,['common'],982.8571428571429,3.79,100,1,false,0,USD,4.120879120879118,7518751,451394703.7417583,USD,,-0.0085,84.40366972477064,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,1.785252532677923
12,NASDAQ:BSGM,BSGM,"BioSig Technologies, Inc.",biosig-technologies,stock,['common'],914.8883374689825,4.09,100,1,false,0,USD,9.066666666666663,494343,128126031.76533334,USD,,-0.6233,80.60249587651325,0.0,Health technology,Health Technology,america,1.0,0.8758277163046935
13,NASDAQ:ANTE,ANTE,AirNet Technology Inc.,airnet-technology,stock,['common'],913.392857142857,3.405,100,1,false,0,USD,45.51282051282051,1108090,101769482.51923075,USD,10.79581483830057,0.3154,,0.0,Commercial services,Commercial Services,america,,3.9813709966308406
14,NYSE:OKLO,OKLO,Oklo Inc.,altc,stock,['common'],883.0369357045145,71.86,100,1,false,0,USD,-4.593733404142318,16426779,10505726693.346786,USD,,-5.399,-2987.16577540107,0.0,Producer manufacturing,Producer Manufacturing,america,1.464286,0.9097148754510646
15,NASDAQ:NAKA,NAKA,"Kindly MD, Inc.",kindly-md,stock,['common'],827.2727272727271,14.28,100,1,false,0,USD,49.21630094043886,3475148,108618520.92,USD,,-0.8621,-110.06335282651072,0.0,Health services,Health Services,america,,8.964783187890758
16,NASDAQ:NEON,NEON,Neonode Inc.,neonode,stock,['common'],795.0570342205324,23.54,100,1,false,0,USD,2.3923444976076587,171552,395069997.4162679,USD,,-0.377,46.29629629629629,0.0,Electronic technology,Electronic Technology,america,1.0,0.6018424478687027
17,NASDAQ:NNNN,NNNN,Anbio Biotechnology,anbio-biotechnology,stock,['common'],794.1064638783271,47.03,100,1,false,0,USD,-7.892675283979633,98011,6767203366.2683115,USD,776.072607260726,0.0606,5.208333333333338,0.0,Health technology,Health Technology,america,,0.8709255477773453
18,NASDAQ:MFI,MFI,mF International Limited,,stock,['common'],752.801724137931,39.57,100,1,false,0,USD,5.830435945439957,57641,61935002.01,USD,,-0.1956,,0.0,Technology services,Technology Services,america,,1.7465276094439328
19,NASDAQ:MVST,MVST,"Microvast Holdings, Inc.",microvast,stock,['common'],741.6666666666667,3.03,100,1,false,0,USD,4.844290657439435,14598290,985784385.3840828,USD,,-0.4479,-37.90024630541873,0.0,Producer manufacturing,Producer Manufacturing,america,1.333333,2.268592293096426
20,NASDAQ:RKLB,RKLB,Rocket Lab Corporation,rocket-lab,stock,['common'],741.4953271028038,45.02,100,1,false,0,USD,0.7384202282389918,24872688,21580593531.394497,USD,,-0.4575,-26.3463131731566,0.0,Electronic technology,Electronic Technology,america,1.375,1.4345310636594424
21,NASDAQ:TSSI,TSSI,"TSS, Inc.",tss,stock,['common'],736.6666666666666,18.825,100,1,false,0,USD,-6.575682382133992,3014265,471010871.3933003,USD,52.55443886097152,0.3582,335.23693803159176,0.0,Technology services,Technology Services,america,,0.8372282271539906
22,NASDAQ:TOI,TOI,"The Oncology Institute, Inc.",the-oncology-institute,stock,['common'],733.0058939096267,4.24,100,1,false,0,USD,-0.9345794392523372,1501043,389714253.4392523,USD,,-0.6963,13.856241494494617,0.0,Health services,Health Services,america,1.0,0.744374345002815
23,AMEX:CTM,CTM,"Castellum, Inc.",castellum,stock,['common'],714.3547273982056,1.18,100,1,false,0,USD,-7.812500000000007,4873107,107160620.484375,USD,,-0.0908,73.6735285590026,0.0,Process industries,Process Industries,america,1.0,2.027355510304506
24,NASDAQ:PSIX,PSIX,"Power Solutions International, Inc.",power-solutions-international,stock,['common'],670.56,96.32,100,1,false,0,USD,-3.3901705115346132,1014950,2216151563.9430285,USD,20.014961349846228,4.8124,146.7644344169829,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,1.3730319188153195
25,AMEX:AREN,AREN,"The Arena Group Holdings, Inc.",the-arena,stock,['common'],630.990971391276,6.72,100,1,false,0,USD,-0.4444444444444481,110297,319609592.4622222,USD,120.0,0.056,,0.0,Technology services,Technology Services,america,1.0,0.7221050688178955
26,NASDAQ:GRRR,GRRR,Gorilla Technology Group Inc.,gorilla-technology-group-inc,stock,['common'],604.1841004184099,16.83,100,1,false,0,USD,-1.3481828839390413,1154998,381519525.5082063,USD,,,,0.0,Technology services,Technology Services,america,1.0,1.3086624540126153
27,NASDAQ:TRON,TRON,Tron Inc.,srm-entertainment,stock,['common'],592.929292929293,6.86,100,1,false,0,USD,-1.5781922525107523,3284006,217585562.32000002,USD,,-0.199,55.89539007092198,0.0,Consumer durables,Consumer Durables,america,,0.9448701499319746
28,NASDAQ:CNVS,CNVS,Cineverse Corp.,cinedigm,stock,['common'],571.5151515151515,5.54,100,1,false,0,USD,-3.4843205574912925,207910,94778663.59581882,USD,37.58480325644505,0.1474,,0.0,Consumer services,Consumer Services,america,1.0,0.8960919512487354
29,NASDAQ:LAES,LAES,SEALSQ Corp,sealsq,stock,['common'],566.6666666666666,2.82,100,1,false,0,USD,5.223880597014913,7498903,412370683.43283576,USD,,-0.6817,-191.6987590928541,0.0,Electronic technology,Electronic Technology,america,1.0,1.048090505763531
30,NYSE:AMPX,AMPX,"Amprius Technologies, Inc.",amprius-technologies,stock,['common'],557.2649572649573,7.69,100,1,false,0,USD,-4.590570719602979,10494025,961833230.2084368,USD,,-0.4109,4.241435562805871,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,1.109206511553092
31,NASDAQ:ALMU,ALMU,"Aeluma, Inc.",aeluma,stock,['common'],553.5483870967741,20.26,100,1,false,0,USD,-1.6982047549733037,310054,320016159.5817565,USD,,-0.2675,,0.0,Commercial services,Commercial Services,america,1.0,0.8972838161374724
32,NASDAQ:AGFY,AGFY,Agrify Corporation,agrify,stock,['common'],551.7704517704519,26.69,100,1,false,0,USD,3.0903943236551723,31341,52099256.486120075,USD,,-30.0795,-140.0866816723337,0.0,Producer manufacturing,Producer Manufacturing,america,,6.15168704732369
33,NASDAQ:HOOD,HOOD,"Robinhood Markets, Inc.",robinhood,stock,['common'],538.314606741573,113.62,100,1,false,0,USD,-0.8810956992061336,36885192,100971263702.30882,USD,57.71028037383177,1.9688,503.55610055180875,0.0,Finance,Finance,america,1.444444,0.8470497769235925
34,NYSE:MP,MP,MP Materials Corp.,mp-materials,stock,['common'],537.0727432077125,72.69,100,1,false,0,USD,-2.1932185145317487,23815620,12871125610.469324,USD,,-0.6189,-53.87866732968673,0.0,Non-energy minerals,Non-Energy Minerals,america,1.375,1.7359127676795816
35,NYSE:IONQ,IONQ,"IonQ, Inc.",ionq,stock,['common'],524.1666666666666,44.94,100,1,false,0,USD,7.3835125448028585,35559513,13339888832.385662,USD,,-2.0174,-154.69006438580985,0.0,Electronic technology,Electronic Technology,america,1.4375,1.7089121445413458
36,NASDAQ:PLTR,PLTR,Palantir Technologies Inc.,palantir,stock,['common'],523.9071038251366,182.68,100,1,false,0,USD,-2.2892597347026107,56004893,431305531678.12946,USD,607.1119973413095,0.3009,77.10417892878164,0.0,Technology services,Technology Services,america,1.913793,0.8110448499984418
37,NASDAQ:APP,APP,Applovin Corporation,applovin,stock,['common'],508.60130718954247,465.58,100,1,false,0,USD,2.1053554980481524,5974103,157482403436.17145,USD,69.16643144712016,6.7313,185.22457627118644,0.0,Technology services,Technology Services,america,1.290323,0.7752146781448885
38,NASDAQ:SUPX,SUPX,Super X AI Technology Limited,junee-limited,stock,['common'],502.49999999999994,26.51,100,1,false,0,USD,14.464594127806569,257288,587722803.0300001,USD,,,,0.0,Commercial services,Commercial Services,america,,0.31210897369100693
39,NASDAQ:DAVE,DAVE,Dave Inc.,dave,stock,['common'],483.86491557223263,186.72,100,1,false,0,USD,2.0216369795650686,668462,2520481880.479073,USD,49.31593682320004,3.7862,82.39714808748434,0.0,Finance,Finance,america,1.0,0.8106701658239139
40,NYSE:BBAI,BBAI,"BigBear.ai, Inc.",bigbear-ai,stock,['common'],476.4227642276423,7.09,100,1,false,0,USD,-0.7002801120448154,133421139,2064528640.6568627,USD,,-0.7731,13.581488933601605,0.0,Technology services,Technology Services,america,1.0,1.9184745636055445
41,AMEX:BMNR,BMNR,"BitMine Immersion Technologies, Inc.",bitmine-immersion-technologies,stock,['common'],456.52009813172293,58.98,100,1,false,0,USD,14.680147773672946,146725937,6624125592.174995,USD,,-2.8796,-96.26499454743728,0.0,Finance,Finance,america,1.0,3.1850950123350037
42,NASDAQ:COMM,COMM,"CommScope Holding Company, Inc.",commscope,stock,['common'],444.2857142857144,15.24,100,1,false,0,USD,-2.1822849807445435,6593323,3376051587.7894735,USD,,-0.6576,91.95163145913396,0.0,Electronic technology,Electronic Technology,america,1.416667,0.4194929438323793
43,NASDAQ:AZ,AZ,A2Z Cust2Mate Solutions Corp.,a2z-smart-technologies,stock,['common'],443.9689793657388,9.82,100,1,false,0,USD,3.915343915343926,153743,344090141.8455027,USD,,-1.0767,-22.88290344670167,0.0,Finance,Finance,america,,0.8534597084837483
44,AMEX:LEU,LEU,Centrus Energy Corp.,centrus,stock,['common'],441.9243136284937,219.1,100,1,false,0,USD,-1.8149226977369532,774416,3989338015.972664,USD,35.99769982748706,6.0865,8.575047272467796,0.0,Non-energy minerals,Non-Energy Minerals,america,1.392857,0.5900030078560812
45,NASDAQ:CDTX,CDTX,"Cidara Therapeutics, Inc.",cidara-therapeutics,stock,['common'],426.3157894736842,62.0,100,1,false,0,USD,0.0,344502,1572199181.0,USD,,-11.1352,55.31083196211423,0.0,Health technology,Health Technology,america,1.0,1.0360426468164659
46,NASDAQ:TMC,TMC,TMC the metals company Inc.,the-metals-company,stock,['common'],419.4174757281553,5.35,100,1,false,0,USD,-4.80427046263346,7636685,2142905981.966192,USD,,-0.2337,28.597616865261227,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,0.5764000144705996
47,NASDAQ:SEZL,SEZL,Sezzle Inc.,sezzle,stock,['common'],403.7105310404763,87.31,100,1,false,0,USD,-4.589662331985578,2027860,2906226645.0054636,USD,29.958138896513862,2.9144,149.26445432774545,0.0,Technology services,Technology Services,america,1.0,1.3672636811827998
48,NASDAQ:LTBR,LTBR,Lightbridge Corporation,lightbridge,stock,['common'],398.1549815498155,13.5,100,1,false,0,USD,-1.960784313725487,996932,317902392.15686274,USD,,-0.8494,-25.98635419756749,0.0,Process industries,Process Industries,america,,1.0081948470953563
49,NASDAQ:AEVA,AEVA,"Aeva Technologies, Inc.",aeva,stock,['common'],382.2695035460993,13.6,100,1,false,0,USD,3.1866464339908944,2878517,766056707.6176025,USD,,-5.4969,-74.39403553299492,0.0,Electronic technology,Electronic Technology,america,1.2,0.9970668706996009
50,NASDAQ:ALTS,ALTS,ALT5 Sigma Corporation,janone,stock,['common'],378.26086956521743,6.6,100,1,false,0,USD,-26.421404682274257,57892521,115200762.47491637,USD,,-0.429,86.70756646216769,0.0,Industrial services,Industrial Services,america,1.0,215.68657920855523
51,AMEX:UMAC,UMAC,"Unusual Machines, Inc.",unusual-machines,stock,['common'],376.55502392344505,9.96,100,1,false,0,USD,-1.2884043607532112,2282667,301666338.9454906,USD,,-3.7622,-542.67167748548,0.0,Electronic technology,Electronic Technology,america,1.0,0.8883929992669981
52,NASDAQ:ROMA,ROMA,Roma Green Finance Limited,roma-green-finance-limited,stock,['common'],376.3636363636364,2.62,100,1,false,0,USD,3.9682539682539715,11768,156059176.10317463,USD,,-0.2761,-285.61452513966486,0.0,Commercial services,Commercial Services,america,,0.1260036768917951
53,NASDAQ:PDYN,PDYN,Palladyne AI Corp.,sarcos-technology-and-robotics,stock,['common'],369.375,7.51,100,1,false,0,USD,-1.1842105263157876,2054793,315036050.2618421,USD,,-1.8722,37.92851932895696,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,0.8142074694715736
54,NASDAQ:ETON,ETON,"Eton Pharmaceuticals, Inc.",eton-pharmaceuticals,stock,['common'],367.1232876712329,17.05,100,1,false,0,USD,-0.5250875145857634,381396,457238961.9019836,USD,,-0.1539,40.71648690292758,0.0,Health technology,Health Technology,america,1.0,1.0018992678755783
55,NASDAQ:RCAT,RCAT,"Red Cat Holdings, Inc.",red-cat,stock,['common'],365.9203980099503,9.365,100,1,false,0,USD,0.37513397642015156,7740279,921741929.3703109,USD,,,,0.0,Technology services,Technology Services,america,1.0,1.1583327702751995
56,NASDAQ:ASPI,ASPI,ASP Isotopes Inc.,asp-isotopes,stock,['common'],363.5514018691588,9.92,100,1,false,0,USD,6.437768240343343,3617290,906741644.6351931,USD,,-0.608,-16.230166316191927,0.0,Health technology,Health Technology,america,1.0,0.9761872846916554
57,NYSE:SMR,SMR,NuScale Power Corporation,nuscale-power,stock,['common'],361.95652173913044,38.25,100,1,false,0,USD,-2.7954256670902193,13750279,10877150906.817028,USD,,-1.191,-17.224409448818903,0.0,Producer manufacturing,Producer Manufacturing,america,1.653846,0.9451362755064593
58,NASDAQ:EOSE,EOSE,"Eos Energy Enterprises, Inc.",eos-energy-enterprises,stock,['common'],350.354609929078,6.35,100,1,false,0,USD,-0.3139717425431784,8526455,1650070375.9497645,USD,,-5.2212,-609.5949986409349,0.0,Producer manufacturing,Producer Manufacturing,america,1.571429,0.57257845044418
59,NASDAQ:EPSM,EPSM,Epsium Enterprise Limited,epsium-enterprise-limited,stock,['common'],346.20535714285705,19.99,100,1,false,0,USD,6.499733617474687,384484,268626299.65999997,USD,,,,0.0,Distribution services,Distribution Services,america,,0.788379479545366
60,NASDAQ:CRDO,CRDO,Credo Technology Group Holding Ltd,credo-technology-ltd,stock,['common'],345.2497183627488,118.57,100,1,false,0,USD,-1.5281122830329734,2357297,20351572454.382862,USD,425.43954072479363,0.2787,,0.0,Technology services,Technology Services,america,1.153846,0.557622715534062
61,NASDAQ:ALAB,ALAB,"Astera Labs, Inc.",astera-labs,stock,['common'],340.96829687884,179.43,100,1,false,0,USD,0.0836680053547555,4766603,29824701294.83986,USD,314.6238821672804,0.5703,,0.0,Electronic technology,Electronic Technology,america,1.205882,0.5904902512928007
62,NASDAQ:ASST,ASST,Asset Entities Inc.,asset-entities,stock,['common'],335.71428571428567,4.27,100,1,false,0,USD,29.78723404255318,5178401,70986163.34042552,USD,,-0.9338,52.85505124450952,0.0,Commercial services,Commercial Services,america,,2.4309071210017303
63,NASDAQ:NNE,NNE,Nano Nuclear Energy Inc.,nano-nuclear-energy,stock,['common'],333.16892725030834,35.13,100,1,false,0,USD,-0.9306260575296059,2400110,1459279825.3925552,USD,,-0.9085,,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,0.5855769968571816
64,NASDAQ:SLGL,SLGL,Sol-Gel Technologies Ltd.,sol-gel-technologies-ltd,stock,['common'],332.6568758344458,16.203,100,1,false,0,USD,1.3320825515947416,22557,45137702.31425891,USD,,-4.6824,43.055200846437295,0.0,Health technology,Health Technology,america,,1.2414282726662333
65,NASDAQ:AMLX,AMLX,"Amylyx Pharmaceuticals, Inc.",amylyx-pharmaceuticals,stock,['common'],329.67032967032964,7.82,100,1,false,0,USD,2.356020942408385,593908,697289267.5942409,USD,,-2.499,-1.9375892310830236,0.0,Health technology,Health Technology,america,1.055556,0.5780983962974168
66,NASDAQ:ABVC,ABVC,"ABVC BioPharma, Inc.",abvc-biopharma,stock,['common'],321.48878411201605,2.95,100,1,false,0,USD,9.25925925925926,284762,50095703.61111111,USD,,-0.1442,93.72470516558596,0.0,Health technology,Health Technology,america,,1.3072581330064752
67,NASDAQ:ARQQ,ARQQ,Arqit Quantum Inc.,arqit-quantum,stock,['common'],311.125,32.89,100,1,false,0,USD,1.7321373337457542,362013,472124450.19919586,USD,,-1.872,87.16771088962312,0.0,Technology services,Technology Services,america,1.0,0.7534762208738317
68,NASDAQ:BNC,BNC,CEA Industries Inc.,cea-industries,stock,['common'],309.28143712574854,27.34,100,1,false,0,USD,59.883040935672504,1351590,23002400.27953216,USD,,-4.2148,16.120044578888702,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,0.6953661855986004
69,NYSE:RDDT,RDDT,"Reddit, Inc.",reddit,stock,['common'],309.023531591625,220.75,100,1,false,0,USD,2.4647233568510964,5560199,41314729234.93432,USD,186.33409301932977,1.1847,,0.0,Technology services,Technology Services,america,1.448276,0.5158846087967592
70,NASDAQ:OCG,OCG,Oriental Culture Holding LTD,oriental-culture-ltd,stock,['common'],307.3394495412844,4.44,100,1,false,0,USD,-1.335525877202715,14887,92058645.8523144,USD,,-0.3056,63.86425446375784,0.0,Retail trade,Retail Trade,america,,1.9603376305289633
71,NASDAQ:ONDS,ONDS,Ondas Holdings Inc.,ondas,stock,['common'],298.83720930232556,3.43,100,1,false,0,USD,-3.3802816901408357,26202705,599429180.7098593,USD,,-0.582,23.218997361477577,0.0,Electronic technology,Electronic Technology,america,1.2,0.8336443057052849
72,NASDAQ:NEGG,NEGG,"Newegg Commerce, Inc.",newegg-commerce,stock,['common'],290.8231368186874,70.27,100,1,false,0,USD,-11.931319714249918,737157,1362985075.5570872,USD,,,,0.0,Retail trade,Retail Trade,america,,0.48664108153113134
73,NASDAQ:CURI,CURI,CuriosityStream Inc.,curiositystream,stock,['common'],283.33333333333326,4.14,100,1,false,0,USD,-6.334841628959281,799295,239829100.3710407,USD,,-0.0863,88.03051317614424,3.28054298642534,Consumer services,Consumer Services,america,1.0,1.0028265759111095
74,NASDAQ:RR,RR,Richtech Robotics Inc.,richtech-robotics,stock,['common'],282.24637681159413,2.11,100,1,false,0,USD,15.30054644808742,19319382,242235982.25683057,USD,,-0.1387,-281.043956043956,0.0,Consumer durables,Consumer Durables,america,1.0,3.8530117545148537
75,NASDAQ:SRRK,SRRK,Scholar Rock Holding Corporation,scholar-rock,stock,['common'],279.0361445783132,31.46,100,1,false,0,USD,-1.549053356282264,1237293,3024163778.4853706,USD,,-3.0171,-29.500386299253158,0.0,Health technology,Health Technology,america,1.0,0.6710223802116859
76,NASDAQ:MB,MB,MasterBeef Group,masterbeef,stock,['common'],275.0,14.25,100,1,false,0,USD,-4.23387096774194,22107,244458750.0,USD,57.62232106752932,0.2473,,0.0,Consumer services,Consumer Services,america,,1.0244729805504451
77,NYSE:GEV,GEV,GE Vernova Inc.,ge-verona,stock,['common'],268.6607749830047,650.76,100,1,false,0,USD,0.25728327350597896,1687084,177152457215.25085,USD,155.71773826900528,4.1791,-3.2257317525009155,0.115546380317059,Producer manufacturing,Producer Manufacturing,america,1.458333,0.6708102678403686
78,NASDAQ:FORD,FORD,"Forward Industries, Inc.",forward-industries,stock,['common'],261.7886178861789,13.35,100,1,false,0,USD,-6.118143459915618,61557,15032073.71308017,USD,,-2.9088,12.451467268623025,0.0,Consumer durables,Consumer Durables,america,,1.9001537236308417
79,NYSE:ZVIA,ZVIA,Zevia PBC,zevia-pbc,stock,['common'],260.48526863084925,3.12,100,1,false,0,USD,-5.740181268882173,704387,229930587.77039275,USD,,-0.23,54.50049455984174,0.0,Consumer non-durables,Consumer Non-Durables,america,1.333333,0.9130701981686667
80,NASDAQ:VRM,VRM,"Vroom, Inc.",vroom,stock,['common'],260.33519553072625,25.8,100,1,false,0,USD,-0.19342359767891956,2162,134148875.55899417,USD,,-36.3305,79.52179858475198,0.0,Retail trade,Retail Trade,america,,0.42306713891552356
81,NASDAQ:CRWV,CRWV,"CoreWeave, Inc.",coreweave,stock,['common'],258.4102564102564,139.78,100,1,false,0,USD,7.896565032805858,19374703,68219853478.80356,USD,,,,0.0,Technology services,Technology Services,america,1.86,1.4584638960817666
82,NYSE:FOA,FOA,Finance of America Companies Inc.,finance-of-america-companies,stock,['common'],255.63380281690138,25.25,100,1,false,0,USD,2.6005688744412865,74801,279246475.46728975,USD,30.901970383062046,0.8171,,0.0,Finance,Finance,america,2.0,0.6235963018232441
83,NYSE:RBLX,RBLX,Roblox Corporation,roblox,stock,['common'],250.22769890168772,130.74,100,1,false,0,USD,1.5771890296014304,6809750,90635120125.04654,USD,,-1.4266,16.58773314623165,0.0,Technology services,Technology Services,america,1.528571,0.652720479723649
84,NASDAQ:HNRG,HNRG,Hallador Energy Company,hallador-energy,stock,['common'],247.87234042553192,19.62,100,1,false,0,USD,-7.540056550424118,1673694,843192644.5730444,USD,,-5.0668,-1038.1225698944638,0.0,Energy minerals,Energy Minerals,america,1.0,2.145163917795722
85,NASDAQ:LNSR,LNSR,"LENSAR, Inc.",lensar,stock,['common'],246.5425531914894,13.03,100,1,false,0,USD,1.2432012432012445,38677,155510233.41414145,USD,,-4.2081,-277.8486127323337,0.0,Health technology,Health Technology,america,,0.6313622681179766
86,NASDAQ:BTCS,BTCS,BTCS Inc.,btcs,stock,['common'],245.8646616541353,4.6,100,1,false,0,USD,-8.000000000000007,10178314,220122767.76,USD,,-1.7316,-241.4474759026303,0.0,Finance,Finance,america,1.0,1.9690383018754445
87,NASDAQ:VVPR,VVPR,VivoPower International PLC,vivopower,stock,['common'],243.35260115606943,5.94,100,1,false,0,USD,16.470588235294134,6348471,60066539.04705883,USD,,-6.5047,-103.78132832080198,0.0,Utilities,Utilities,america,,3.7442310210234653
88,NYSE:SGHC,SGHC,Super Group (SGHC) Limited,super-sghc-limited,stock,['common'],243.1746031746032,10.81,100,1,false,0,USD,0.8395522388059687,1326395,5420473530.80597,USD,39.152480985150305,0.2761,282.94036061026355,2.1455223880597,Consumer services,Consumer Services,america,1.0,0.8124467756233932
89,NASDAQ:RPID,RPID,"Rapid Micro Biosystems, Inc.",rapid-micro-biosystems,stock,['common'],243.15789473684208,3.26,100,1,false,0,USD,-4.117647058823533,62508,142891350.6294118,USD,,-1.0245,14.86621239820509,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,0.6563670480808709
90,NASDAQ:SOFI,SOFI,"SoFi Technologies, Inc.",sofi,stock,['common'],238.67069486404833,22.42,100,1,false,0,USD,1.4479638009049787,58396727,26576343324.922173,USD,45.219846712384026,0.4958,,0.0,Finance,Finance,america,1.978261,0.6240830547894016
91,NASDAQ:MTEN,MTEN,Mingteng International Corporation Inc.,mingteng-international,stock,['common'],237.5,13.5,100,1,false,0,USD,-1.026392961876837,79888,92334600.0,USD,,-0.117,,0.0,Producer manufacturing,Producer Manufacturing,america,,0.7689738384488843
92,NASDAQ:DALN,DALN,DallasNews Corporation - Series A,dallasnews,stock,['common'],237.44467659679626,15.02,100,1,false,0,USD,1.4864864864864789,220590,80394747.89864865,USD,,-0.9646,-46.21797786872822,0.0,Consumer services,Consumer Services,america,,3.389593506928545
93,NASDAQ:SSRM,SSRM,SSR Mining Inc.,ssr-mining,stock,['common'],236.79653679653683,15.56,100,1,false,0,USD,2.4358130348913827,3417458,3155260319.045433,USD,19.734028167281405,0.7884857499999999,,0.0,Non-energy minerals,Non-Energy Minerals,america,1.85,1.0063834501469058
94,NASDAQ:WGS,WGS,GeneDx Holdings Corp.,sema4,stock,['common'],236.6017052375152,110.54,100,1,false,0,USD,5.146009702273386,758187,3175399347.47018,USD,5911.229946524064,0.0187,,0.0,Health services,Health Services,america,1.142857,0.5789616600463942
95,NYSE:FTK,FTK,"Flotek Industries, Inc.",flotek,stock,['common'],236.40776699029124,13.86,100,1,false,0,USD,0.4347826086956429,552353,413782527.3521739,USD,31.4214463840399,0.4411,94.48853615520282,0.0,Industrial services,Industrial Services,america,1.0,1.2182519552357973
96,NASDAQ:APLD,APLD,Applied Digital Corporation,applied-digital,stock,['common'],235.64593301435409,14.03,100,1,false,0,USD,-1.1971830985915488,19056323,3669122827.5929575,USD,,-1.0965,12.061913545593061,0.0,Technology services,Technology Services,america,1.0,0.446847472527823
97,NYSE:LMND,LMND,"Lemonade, Inc.",lemonade,stock,['common'],235.49007046764896,52.37,100,1,false,0,USD,6.921192323397307,3461270,3869431442.6727233,USD,,-2.8222,4.947627227105858,0.0,Finance,Finance,america,2.4,0.8627780637554969
98,NASDAQ:XGN,XGN,Exagen Inc.,exagen,stock,['common'],233.80782918149467,9.38,100,1,false,0,USD,1.9565217391304512,117140,206394149.31739134,USD,,-0.8922,7.916193621632779,0.0,Health services,Health Services,america,1.0,0.2291904591498431
99,NASDAQ:CRNC,CRNC,Cerence Inc.,cerence,stock,['common'],233.69175627240142,9.31,100,1,false,0,USD,1.6375545851528424,3734184,403305958.77838427,USD,,-0.6559,95.28821010890492,0.0,Technology services,Technology Services,america,1.8,1.9294720234658533
