,exchange,name,description,logoid,type,typespecs,Perf.Y,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,sector.tr,sector,market,recommendation_mark
357,NYSE,DAN,Dana Incorporated,dana-incorporated,stock,['common'],103.66699702675916,20.55,100,1,false,0,USD,-1.0115606936416226,1188993,2695207347.138728,USD,,-0.1652,-2073.6842105263163,1.92678227360308,0.7224394853113942,Producer manufacturing,Producer Manufacturing,america,1.388889
358,NASDAQ,URBN,"Urban Outfitters, Inc.",urban-outfitters,stock,['common'],103.47163420829807,72.09,100,1,false,0,USD,-1.2601013559786354,2285458,6462302845.78044,USD,14.102664423490749,5.1118,56.15224828934505,0.0,0.7601730266096048,Retail trade,Retail Trade,america,1.714286
359,NASDAQ,PAHC,Phibro Animal Health Corporation,phibro-animal-health-corporation,stock,['common'],103.10344827586205,41.23,100,1,false,0,USD,4.565051990869889,399914,1671200699.2059343,USD,34.75805091890069,1.1862,1893.6134453781513,1.21734719756531,0.7807691136286785,Health technology,Health Technology,america,1.875
360,NYSE,WRBY,Warby Parker Inc.,warby-parker,stock,['common'],102.85929270127919,26.96,100,1,false,0,USD,0.7850467289719658,1443191,3288000790.1188784,USD,,-0.0768,80.15503875968993,0.0,1.0841342883570297,Retail trade,Retail Trade,america,1.5
361,NASDAQ,IOBT,"IO Biotech, Inc.",io-biotech,stock,['common'],102.24719101123596,1.8,100,1,false,0,USD,0.0,595281,118585639.99999999,USD,,-1.5784,-9.694905830843002,0.0,0.533029163616254,Health technology,Health Technology,america,1.333333
362,NASDAQ,WDC,Western Digital Corporation,webster-financial,stock,['common'],102.09196677241077,94.54,100,1,false,0,USD,1.339907814342373,7194930,32798017465.17826,USD,18.404812428212665,5.1367,,0.10719262514739,0.8034581173811578,Electronic technology,Electronic Technology,america,1.269231
363,NASDAQ,ATON,AlphaTON Capital Corp.,portage-biotech,stock,['common'],102.020202020202,6.0,100,1,false,0,USD,1.8675721561969494,140717,13671732.427843805,USD,,,,0.0,1.1119610267999884,Health technology,Health Technology,america,
364,NASDAQ,BTSG,"BrightSpring Health Services, Inc.",brightspring-health-services-inc,stock,['common'],101.84615384615383,26.24,100,1,false,0,USD,2.9827315541601176,5225779,4648381322.624804,USD,88.76860622462787,0.2956,,0.0,2.4181862142286152,Health services,Health Services,america,1.076923
365,NYSE,ODC,Oil-Dri Corporation Of America,oil-dri-of-america,stock,['common'],101.63985148514851,65.17,100,1,false,0,USD,-0.15320974413971858,52113,884406641.6739699,USD,18.912330595780492,3.4459,36.709513607871145,0.988202849701241,0.6770727093432214,Process industries,Process Industries,america,
366,NASDAQ,ATRO,Astronics Corporation,astronics,stock,['common'],101.52631578947368,38.29,100,1,false,0,USD,-0.2604845011721839,813122,1355013382.0786662,USD,,-0.1577,56.267332224070984,0.0,1.135786114255511,Electronic technology,Electronic Technology,america,1.0
367,NASDAQ,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,stock,['common'],101.2454508693894,62.21,100,1,false,0,USD,1.8000327278677817,4619691,105504157346.39,USD,32.627051974615824,1.9067,20.853140647778407,0.466372115856652,0.27730857936201386,Finance,Finance,america,1.4
368,NASDAQ,SNDK,Sandisk Corporation,sandisk,stock,['common'],101.1123787792356,70.51,100,1,false,0,USD,0.021278104830130602,3364273,10280749166.215052,USD,,,,0.0,0.8008171575959069,Electronic technology,Electronic Technology,america,1.444444
369,NYSE,AAMI,Acadian Asset Management Inc.,brightsphere-investment,stock,['common'],100.86318515321534,46.54,100,1,false,0,USD,3.76811594202898,544481,1666686353.1420288,USD,19.42160831281559,2.3963,44.73906740758638,0.0891861761426979,1.1500989605446315,Finance,Finance,america,2.0
370,NYSE,W,Wayfair Inc.,wayfair,stock,['common'],100.48848569434752,86.19,100,1,false,0,USD,-0.9993108201240575,3116174,11175475654.908684,USD,,-2.3991,54.65439355850833,0.0,0.691678535268253,Retail trade,Retail Trade,america,1.513889
371,NASDAQ,AAOI,"Applied Optoelectronics, Inc.",applied-optoelectronics,stock,['common'],100.33783783783784,23.72,100,1,false,0,USD,0.38087177316969895,2923504,1479332895.1603894,USD,,-3.362,-75.13153096838049,0.0,0.6391787739153325,Electronic technology,Electronic Technology,america,1.375
372,NASDAQ,MIMI,Mint Incorporation Limited,mint-incorporation-limited,stock,['common'],100.22727272727272,8.81,100,1,false,0,USD,21.68508287292818,504561,220360125.0,USD,,-0.0082,,0.0,0.6702947213199689,Commercial services,Commercial Services,america,
373,NASDAQ,INKT,"MiNK Therapeutics, Inc.",mink-therapeutics,stock,['common'],99.48051948051946,15.36,100,1,false,0,USD,-2.9690461149715768,38617,69472155.41124447,USD,,-2.8417,41.89821914167127,0.0,0.8186007665174332,Health technology,Health Technology,america,1.0
374,NYSE,GRDN,"Guardian Pharmacy Services, Inc.",guardian-pharmacy-services,stock,['common'],99.44674965421852,28.84,100,1,false,0,USD,-0.034662045060664,225465,1825453973.9244368,USD,,-1.4456,,0.0,0.6158568280716974,Retail trade,Retail Trade,america,1.166667
375,NASDAQ,TLS,Telos Corporation,telos,stock,['common'],99.375,6.38,100,1,false,0,USD,0.7898894154818297,744135,463845201.48183256,USD,,-0.7652,-75.18315018315018,0.0,0.6077057813368212,Technology services,Technology Services,america,1.4
376,NASDAQ,SURG,"SurgePays, Inc.",surgepays,stock,['common'],99.28571428571429,2.79,100,1,false,0,USD,1.0869565217391397,56566,57004021.4673913,USD,,-2.4488,-2512.6108374384235,0.0,0.9381525198564593,Technology services,Technology Services,america,1.5
377,NYSE,PRM,"Perimeter Solutions, SA",perimeter-solutions,stock,['common'],98.9247311827957,22.2,100,1,false,0,USD,-3.394255874673634,1079812,3251237291.4099216,USD,52.259887005649716,0.4248,,0.0,0.6074833260394513,Process industries,Process Industries,america,1.0
378,NYSE,CCL,Carnival Corporation,carnival,stock,['common'],98.80352644836272,31.57,100,1,false,0,USD,0.03168567807351572,13089297,41057868093.07668,USD,17.11111111111111,1.845,183.14917127071823,0.0,0.8560093494582504,Consumer services,Consumer Services,america,1.333333
379,NASDAQ,CEP,"Cantor Equity Partners, Inc.",cantor-equity-partners,stock,['common'],97.90209790209789,19.81,100,1,false,0,USD,-1.9306930693069335,357030,253567999.99999997,USD,91.54343807763401,0.2164,,0.0,1.3709639639570452,Finance,Finance,america,
380,AMEX,DC,Dakota Gold Corp.,dakota-gold,stock,['common'],97.8165938864629,4.53,100,1,false,0,USD,-1.3071895424836517,1296440,508917688.3660131,USD,,-0.2672,,0.0,1.3531782215586663,Non-energy minerals,Non-Energy Minerals,america,1.0
381,NASDAQ,UPST,"Upstart Holdings, Inc.",upstart,stock,['common'],97.65974532522655,68.92,100,1,false,0,USD,1.026092055115806,3613587,6631326960.244502,USD,,-0.0763,96.72714794320765,0.0,0.6667801589527985,Finance,Finance,america,1.75
382,NASDAQ,GBFH,GBank Financial Holdings Inc.,gbank-financial,stock,['common'],97.53768844221109,39.31,100,1,false,0,USD,-2.4807740014884643,21559,561337994.5600001,USD,28.819648093841643,1.364,31.17907289863436,0.0,0.47823444335010334,Finance,Finance,america,1.0
383,NASDAQ,AEHR,Aehr Test Systems,aehr-test-systems,stock,['common'],97.42457689477556,26.83,100,1,false,0,USD,6.5105200476379395,1505586,802621077.4807463,USD,,-0.1312,-111.69966113786339,0.0,0.5443331199269279,Electronic technology,Electronic Technology,america,1.666667
384,NASDAQ,AVXL,Anavex Life Sciences Corp.,anavex-life-sciences,stock,['common'],97.30769230769229,10.26,100,1,false,0,USD,9.732620320855617,2010790,881270802.7893049,USD,,-0.5666,-13.048683160415006,0.0,2.2316031109421233,Health technology,Health Technology,america,1.0
385,NASDAQ,ORGO,Organogenesis Holdings Inc.,organogenesis,stock,['common'],97.1774193548387,4.89,100,1,false,0,USD,2.515723270440254,408428,620334208.3584906,USD,,-0.117,6.4748201438848785,0.0,0.42168027242560113,Health technology,Health Technology,america,1.0
386,NASDAQ,RRGB,"Red Robin Gourmet Burgers, Inc.",red-robin-gourmet-burgers,stock,['common'],97.11538461538461,6.15,100,1,false,0,USD,0.0,170537,110146853.0,USD,,-3.399,-30.791134369709088,0.0,0.599853604162116,Consumer services,Consumer Services,america,1.25
387,NASDAQ,GSAT,"Globalstar, Inc.",globalstar,stock,['common'],96.85333333333331,36.91,100,1,false,0,USD,-2.7148128624143415,4073149,4675490839.626252,USD,,-0.3901,-11.61659513590845,0.0,3.5343193894363383,Communications,Communications,america,1.0
388,NYSE,NRG,"NRG Energy, Inc.",nrg-energy,stock,['common'],96.76919100542777,152.26,100,1,false,0,USD,3.0454791553871146,1755759,29451772724.90024,USD,64.43231348652193,2.3631,-74.6494738084255,1.16912560909583,0.938475602725951,Utilities,Utilities,america,1.541667
389,NYSE,VIK,Viking Holdings Ltd,viking-ltd,stock,['common'],96.42085775995064,63.66,100,1,false,0,USD,-0.12550988390336587,1242438,28227967634.954815,USD,34.28848432618765,1.8566,,0.0,0.6385461739204934,Consumer services,Consumer Services,america,1.352941
390,NASDAQ,AAME,Atlantic American Corporation,atlantic-americanrporation,stock,['common'],96.3855421686747,3.26,100,1,false,0,USD,1.2422360248447077,18426,66494965.142857134,USD,32.86290322580645,0.0992,,0.62111801242236,0.41973908111174135,Finance,Finance,america,
