,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basicfundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
218,NYSE:BMY,BMY,Bristol-Myers Squibb Company,bristol-myers-squibb,streaming,stock,['common'],,43.31,100,1,false,0,USD,-5.806872553284025,44526538,16.26055941430449,2.6635,,5.30665506742062,Health technology,Health Technology,america,1.821429,4.069011635892979
219,NASDAQ:CSTL,CSTL,"Castle Biosciences, Inc.",castle-biosciences,streaming,stock,['common'],,15.15,100,1,false,0,USD,-5.783582089552226,455583,,-0.1984,82.70873278717099,0.0,Health technology,Health Technology,america,1.055556,1.1544838648777749
220,NYSE:ADCT,ADCT,ADC Therapeutics SA,adc-therapeutics-sa,streaming,stock,['common'],,2.77,100,1,false,0,USD,-5.782312925170065,693220,,-1.453,47.30543265394937,0.0,Health technology,Health Technology,america,1.0,1.2226410648451982
221,NYSE:RNGR,RNGR,"Ranger Energy Services, Inc.",ranger-energy-services,streaming,stock,['common'],,13.39,100,1,false,0,USD,-5.77058409570725,227988,13.582876851288294,0.9858,54.44148519504935,1.54820548909219,Industrial services,Industrial Services,america,1.5,1.0872756302953825
222,NASDAQ:AMKR,AMKR,"Amkor Technology, Inc.",amkor-technology,streaming,stock,['common'],,22.56,100,1,false,0,USD,-5.764411027568932,3298606,18.408812729498162,1.2255,-19.369695374695702,1.36516290726817,Electronic technology,Electronic Technology,america,1.625,1.1517921026368994
223,NASDAQ:LASE,LASE,Laser Photonics Corporation,laser-photonics,streaming,stock,['common'],,2.78,100,1,false,0,USD,-5.762711864406792,101095,,-0.9178,-231.69497650885432,0.0,Electronic technology,Electronic Technology,america,,0.6134237839379386
224,NASDAQ:JVA,JVA,"Coffee Holding Co., Inc.",coffee-co,streaming,stock,['common'],,4.11,100,1,false,0,USD,-5.73394495412844,102453,6.36518507046616,0.6457,856.5925925925926,0.0,Consumer non-durables,Consumer Non-Durables,america,,1.1835096705330315
225,NASDAQ:NTGR,NTGR,"NETGEAR, Inc.",netgear,streaming,stock,['common'],,23.25,100,1,false,0,USD,-5.717761557177616,1345243,10.79086605402395,2.1546,,0.0,Technology services,Technology Services,america,1.75,3.008149606607342
226,NASDAQ:EVOK,EVOK,"Evoke Pharma, Inc.",evoke-pharma,streaming,stock,['common'],,3.63,100,1,false,0,USD,-5.714285714285719,38212,,-3.1821,85.54004989480283,0.0,Health technology,Health Technology,america,1.0,0.4600812233835692
227,NASDAQ:AOSL,AOSL,Alpha and Omega Semiconductor Limited,alpha-and-omega-semiconductor,streaming,stock,['common'],,25.47,100,1,false,0,USD,-5.701592002961876,337078,,-0.7734,-124.36901653611837,0.0,Electronic technology,Electronic Technology,america,1.333333,1.7944236681350563
228,NASDAQ:LSCC,LSCC,Lattice Semiconductor Corporation,lattice-semiconductor,streaming,stock,['common'],,49.83,100,1,false,0,USD,-5.696442089326277,2569778,134.13189771197847,0.3715,-76.23464687819856,0.0,Electronic technology,Electronic Technology,america,1.28125,1.4763013629219641
229,NASDAQ:BDTX,BDTX,"Black Diamond Therapeutics, Inc.",black-diamond-therapeutics,streaming,stock,['common'],,2.66,100,1,false,0,USD,-5.6737588652482165,801271,43.11183144246354,0.0617,,0.0,Health technology,Health Technology,america,1.125,0.9885635601025341
230,NASDAQ:AIP,AIP,"Arteris, Inc.",arteris,streaming,stock,['common'],,9.86,100,1,false,0,USD,-5.645933014354066,429272,,-0.8156,20.2035025927013,0.0,Electronic technology,Electronic Technology,america,1.25,0.9493996474629051
231,NYSE:SRFM,SRFM,Surf Air Mobility Inc.,surf-air-mobility,streaming,stock,['common'],,4.18,100,1,false,0,USD,-5.643340857787811,3158839,,-4.2666,83.01269290184898,0.0,Transportation,Transportation,america,2.0,0.5806692326973991
232,NASDAQ:MBIN,MBIN,Merchants Bancorp,merchants-bancorp,streaming,stock,['common'],,29.3,100,1,false,0,USD,-5.636070853462158,363613,6.44934075851291,4.5431,-30.771809523809523,1.22383252818035,Finance,Finance,america,1.5,2.1469028962668477
233,NASDAQ:CTMX,CTMX,"CytomX Therapeutics, Inc.",cytomx-therapeutics,streaming,stock,['common'],,2.19,100,1,false,0,USD,-5.603448275862065,1544561,4.4162129461585,0.4959,148.07403701850927,0.0,Health technology,Health Technology,america,1.214286,1.1696355076562854
234,NASDAQ:NTLA,NTLA,"Intellia Therapeutics, Inc.",intellia-therapeutics,streaming,stock,['common'],,11.64,100,1,false,0,USD,-5.596107055961067,6807169,,-5.2294,2.5674467133701064,0.0,Health technology,Health Technology,america,1.310345,1.3509473950731197
235,NASDAQ:SION,SION,"Sionna Therapeutics, Inc.",sionna-therapeutics,streaming,stock,['common'],,16.76,100,1,false,0,USD,-5.577464788732386,89903,,,,0.0,Health technology,Health Technology,america,1.0,0.6194828076862917
236,NASDAQ:MNDY,MNDY,monday.com Ltd.,monday-com,streaming,stock,['common'],,262.29,100,1,false,0,USD,-5.559356209267993,995859,266.04118064712446,0.9859,163.11716039498265,0.0,Technology services,Technology Services,america,1.25,2.4983404756851466
237,NYSE:LVWR,LVWR,"LiveWire Group, Inc.",livewire,streaming,stock,['common'],,3.75,100,1,false,0,USD,-5.541561712846352,112539,,-0.4109,13.275643731532295,0.0,Consumer durables,Consumer Durables,america,,0.4280431211444303
238,NYSE:FMC,FMC,FMC Corporation,fmc,streaming,stock,['common'],,39.04,100,1,false,0,USD,-5.540769416888456,4617558,49.467815509376585,0.7892,-92.85623766678133,5.61335591579966,Process industries,Process Industries,america,1.636364,3.0035974416891484
239,NASDAQ:PRCT,PRCT,PROCEPT BioRobotics Corporation,procept-biorobotics,streaming,stock,['common'],,48.51,100,1,false,0,USD,-5.53067185978579,1141416,,-1.7004,19.871825078931256,0.0,Health technology,Health Technology,america,1.230769,0.7658410942933495
240,NASDAQ:PARA,PARA,Paramount Global,viacomcbs,streaming,stock,['common'],,12.57,100,1,false,0,USD,-5.488721804511281,12949181,,-8.2246,-898.8583920330339,1.50375939849624,Consumer services,Consumer Services,america,2.288462,0.8659679274546095
241,NASDAQ:CYBR,CYBR,CyberArk Software Ltd.,cyber-ark-software,streaming,stock,['common'],,411.47,100,1,false,0,USD,-5.450492888163784,9245855,,-3.3764,-876.4025448235975,0.0,Technology services,Technology Services,america,1.368421,3.9260980911458434
242,NYSE:OWLT,OWLT,"Owlet, Inc.",owlet,streaming,stock,['common'],,7.3,100,1,false,0,USD,-5.44041450777202,99653,,-1.436,59.0170952367362,0.0,Consumer durables,Consumer Durables,america,1.0,1.5062857004660049
243,AMEX:STXS,STXS,"Stereotaxis, Inc.",stereotaxis,streaming,stock,['common'],,2.27,100,1,false,0,USD,-5.4166666666666625,451794,,-0.309,-19.999999999999996,0.0,Health technology,Health Technology,america,1.0,0.42955291010749136
244,AMEX:INTT,INTT,inTest Corporation,intest-corporation,streaming,stock,['common'],,6.99,100,1,false,0,USD,-5.412719891745596,28550,,-0.0091,-101.51843817787419,0.0,Electronic technology,Electronic Technology,america,1.333333,1.7204599141879187
245,NASDAQ:SORA,SORA,Top Win International Limited,top-win-international-limited,streaming,stock,['common'],,5.6,100,1,false,0,USD,-5.405405405405411,20992,,,,0.0,Distribution services,Distribution Services,america,,0.31146602094442816
246,NASDAQ:BTCS,BTCS,BTCS Inc.,btcs,streaming,stock,['common'],,4.57,100,1,false,0,USD,-5.3830227743271175,4063617,,-1.7316,-241.4474759026303,0.0,Finance,Finance,america,1.0,0.26057300389688903
247,NYSE:CATO,CATO,Cato Corporation (The),cato-the,streaming,stock,['common'],,2.82,100,1,false,0,USD,-5.369127516778528,94514,,-1.319,-69.73362501608543,22.8187919463087,Retail trade,Retail Trade,america,,2.094790175227068
248,NYSE:BILL,BILL,"BILL Holdings, Inc.",bill-com,streaming,stock,['common'],,42.85,100,1,false,0,USD,-5.366607773851589,2345885,,-0.0211,97.3294519681053,0.0,Technology services,Technology Services,america,1.444444,1.3651597981582708
249,NYSE:NVST,NVST,Envista Holdings Corporation,envista-holdings,streaming,stock,['common'],,18.89,100,1,false,0,USD,-5.360721442885772,8143327,,-6.5334,-816.3253856942497,0.0,Health technology,Health Technology,america,1.821429,3.813206820304213
